Ratio Type,id,eid,formula,DOI,,表示该研究报告了氧含量,表示微观结构分析采用了高分辨率技术,表示材料表现出非线性弹性行为,测量的氧含量（以重量百万分比 wppm 表示）,平均晶粒尺寸（μm）,YM,YM_err,YS,YS_err,UTS,UTS_err,DAR,DAR_err,HV,HV_err,moe,moe_class,ph1,ph2,ph3,condition,comments,composition,,test type,Test Temperature (K),Test Rate (s?1),Ingot Description,Ingot Size (mm)
,,FeCoNiCrTi0.2,"Fe: 24.95, Co: 24.95, Ni: 24.95, Cr: 24.95, Ti: 0.2",10.1016/j.actamat.2018.11.049,,,,,,,,,702,,1240,,,,,,,,,,,"arc melting, drop-casting, homogenization, water quenching, cold rolling, recrystallization, water quenching, aging, water quenching",,,,tensile,293,0.001,slab,"[50.0, 10.0, 5.0]"
,,FeCoNiCrTi0.2,"Fe: 24.95, Co: 24.95, Ni: 24.95, Cr: 24.95, Ti: 0.2",10.1016/j.actamat.2018.11.049,,,,,,,,,860,,1580,,,,,,,,,,,"arc melting, drop-casting, homogenization, water quenching, cold rolling, recrystallization, water quenching, aging, water quenching",,,,tensile,77,0.001,slab,"[50.0, 10.0, 5.0]"
at.%,,CrCoNi,"Cr: 33.3, Co: 33.3, Ni: 33.3",10.1016/j.actamat.2020.09.021,,,,,,,,,524,,889,,,,,,,,,,,"vacuum-induction melting, casting, thermal homogenization, rotary swaging, recrystallization",,,,tensile,293,0.0008,cylindrical,"[None, 45]"
at.%,,CrCoNi,"Cr: 33.3, Co: 33.3, Ni: 33.3",10.1016/j.actamat.2020.09.021,,,,,,,,,580,,1024,,,,,,,,,,,"vacuum-induction melting, casting, thermal homogenization, rotary swaging, recrystallization",,,,tensile,198,0.0008,cylindrical,"[None, 45]"
at.%,,CrCoNi,"Cr: 33.3, Co: 33.3, Ni: 33.3",10.1016/j.actamat.2020.09.021,,,,,,,,,728,,1290,,,,,,,,,,,"vacuum-induction melting, casting, thermal homogenization, rotary swaging, recrystallization",,,,tensile,77,0.0008,cylindrical,"[None, 45]"
at.%,,CrCoNi,"Cr: 33.3, Co: 33.3, Ni: 33.3",10.1016/j.actamat.2020.09.021,,,,,,,,,289,,777,,,,,,,,,,,"vacuum-induction melting, casting, thermal homogenization, rotary swaging, recrystallization, annealing",,,,tensile,293,0.0008,cylindrical,"[None, 45]"
at.%,,CrCoNi,"Cr: 33.3, Co: 33.3, Ni: 33.3",10.1016/j.actamat.2020.09.021,,,,,,,,,337,,886,,,,,,,,,,,"vacuum-induction melting, casting, thermal homogenization, rotary swaging, recrystallization, annealing",,,,tensile,198,0.0008,cylindrical,"[None, 45]"
at.%,,CrCoNi,"Cr: 33.3, Co: 33.3, Ni: 33.3",10.1016/j.actamat.2020.09.021,,,,,,,,,486,,1120,,,,,,,,,,,"vacuum-induction melting, casting, thermal homogenization, rotary swaging, recrystallization, annealing",,,,tensile,77,0.0008,cylindrical,"[None, 45]"
wt.%,,Fe-24Mn-4Cr-0.5Cu-0.5C,"Fe: 71, Mn: 24, Cr: 4, Cu: 0.5, C: 0.5",10.1016/j.actamat.2020.09.075,,,,,,,,,354,,796,,,,,,,,,,,"vacuum induction melting, cast, homogenization, hot roll, water quenching",,,,tensile,373,未知,,[]
wt.%,,Fe-24Mn-4Cr-0.5Cu-0.5C,"Fe: 71, Mn: 24, Cr: 4, Cu: 0.5, C: 0.5",10.1016/j.actamat.2020.09.075,,,,,,,,,442,,918,,,,,,,,,,,"vacuum induction melting, cast, homogenization, hot roll, water quenching",,,,tensile,293,未知,,[]
wt.%,,Fe-24Mn-4Cr-0.5Cu-0.5C,"Fe: 71, Mn: 24, Cr: 4, Cu: 0.5, C: 0.5",10.1016/j.actamat.2020.09.075,,,,,,,,,625,,1107,,,,,,,,,,,"vacuum induction melting, cast, homogenization, hot roll, water quenching",,,,tensile,173,未知,,[]
wt.%,,Fe-24Mn-4Cr-0.5Cu-0.5C,"Fe: 71, Mn: 24, Cr: 4, Cu: 0.5, C: 0.5",10.1016/j.actamat.2020.09.075,,,,,,,,,760,,1312,,,,,,,,,,,"vacuum induction melting, cast, homogenization, hot roll, water quenching",,,,tensile,77,未知,,[]
,,(NiCoCr)92Al6Ta2,"Ni: 30.66, Co: 30.66, Cr: 30.66, Al: 6, Ta: 2",10.1016/j.actamat.2021.117288,,,,,,,,,595,,998,,,,,,,,,,,"arc-melting, re-melting, homogenization, water quenching, cold rolling, heating",,,,tensile,298,0.001,,[]
,,(NiCoCr)92Al6Ta2,"Ni: 30.66, Co: 30.66, Cr: 30.66, Al: 6, Ta: 2",10.1016/j.actamat.2021.117288,,,,,,,,,786,,1351,,,,,,,,,,,"arc-melting, re-melting, homogenization, water quenching, cold rolling, heating",,,,tensile,77,0.001,,[]
at.%,,CrFeCoNi,"Cr: 25, Fe: 25, Co: 25, Ni: 25",10.1016/j.actamat.2021.117371,,,,,,,,,331,,1009,,,,,,,,,,,"arc-melting, re-melting, casting, homogenization, iced water quenching, cold rolling, annealing, iced water quenching",,,,tensile,295,未知,,[]
at.%,,CrFeCoNi,"Cr: 25, Fe: 25, Co: 25, Ni: 25",10.1016/j.actamat.2021.117371,,,,,,,,,502,,1886,,,,,,,,,,,"arc-melting, re-melting, casting, homogenization, iced water quenching, cold rolling, annealing, iced water quenching",,,,tensile,140,未知,,[]
at.%,,CrFeCoNi,"Cr: 25, Fe: 25, Co: 25, Ni: 25",10.1016/j.actamat.2021.117371,,,,,,,,,637,,2377,,,,,,,,,,,"arc-melting, re-melting, casting, homogenization, iced water quenching, cold rolling, annealing, iced water quenching",,,,tensile,40,未知,,[]
at.%,,CrFeCoNi,"Cr: 25, Fe: 25, Co: 25, Ni: 25",10.1016/j.actamat.2021.117371,,,,,,,,,676,,2396,,,,,,,,,,,"arc-melting, re-melting, casting, homogenization, iced water quenching, cold rolling, annealing, iced water quenching",,,,tensile,25,未知,,[]
at.%,,Si8V2Fe45Cr10Mn5Co30,"Si: 8.0, V: 2.0, Fe: 45.0, Cr: 10.0, Mn: 5.0, Co: 30.0",10.1016/j.actamat.2021.117568,,,,,,,,,424,,1099,,,,,,,,,,,"vacuum-induction melting, homogenization, water quenching, hot rolling, air cooling, sand-blasted, cold roll, annealing, water quenching",,,,tensile,298,0.0125,rectangular,"[160, 50, 28]"
at.%,,Si8V2Fe45Cr10Mn5Co30,"Si: 8.0, V: 2.0, Fe: 45.0, Cr: 10.0, Mn: 5.0, Co: 30.0",10.1016/j.actamat.2021.117568,,,,,,,,,457,,1617,,,,,,,,,,,"vacuum-induction melting, homogenization, water quenching, hot rolling, air cooling, sand-blasted, cold roll, annealing, water quenching",,,,tensile,77,0.0125,rectangular,"[160, 50, 28]"
at.%,,(NiCoCr)88Al10Ta2,"Ni: 29.33, Co: 29.33, Cr: 29.33, Al: 10, Ta: 2",10.1016/j.actamat.2022.117981,,,,,,,,,1080,,1380,,,,,,,,,,,"arc-melting, re-melting, homogenization, water quenching, hot rolling, water quenching",,,,tensile,298,0.001,rectangular,"[80.0, 25.0, 15.0]"
at.%,,(NiCoCr)88Al10Ta2,"Ni: 29.33, Co: 29.33, Cr: 29.33, Al: 10, Ta: 2",10.1016/j.actamat.2022.117981,,,,,,,,,1450,,1830,,,,,,,,,,,"arc-melting, re-melting, homogenization, water quenching, hot rolling, water quenching",,,,tensile,77,0.001,rectangular,"[80.0, 25.0, 15.0]"
at.%,,(CoCrNi)94Al3Ti3,"Co: 31.8, Cr: 31.0, Ni: 31.1, Al: 3.1, Ti: 3.0",10.1016/j.actamat.2022.118142,,,,,,,,,836.7,,1070,,,,,,,,,,,LPBF,,,,tensile,293,0.001,,[]
at.%,,(CoCrNi)94Al3Ti3,"Co: 31.8, Cr: 31.0, Ni: 31.1, Al: 3.1, Ti: 3.0",10.1016/j.actamat.2022.118142,,,,,,,,,996.9,,1423.6,,,,,,,,,,,LPBF,,,,tensile,103,0.001,,[]
at.%,,(CoCrNi)94Al3Ti3,"Co: 31.8, Cr: 31.0, Ni: 31.1, Al: 3.1, Ti: 3.0",10.1016/j.actamat.2022.118142,,,,,,,,,921.1,,1346.4,,,,,,,,,,,"LPBF, solution treatment, water quenching, aging, water quenching",,,,tensile,293,0.001,,[]
at.%,,(CoCrNi)94Al3Ti3,"Co: 31.8, Cr: 31.0, Ni: 31.1, Al: 3.1, Ti: 3.0",10.1016/j.actamat.2022.118142,,,,,,,,,1123.7,,1702.9,,,,,,,,,,,"LPBF, solution treatment, water quenching, aging, water quenching",,,,tensile,103,0.001,,[]
,,AlCoCrFeNi2.1,"Al: 24.475, Co: 24.475, Cr: 24.475, Fe: 24.475, Ni: 2.1",10.1016/j.actamat.2022.118515,,,,,,,,,1570,,1850,,,,,,,,,,,"vacuum induction melting, casting, turning, heating, hot rolling, reheating, hot drawing, polishing, cold drawing, annealing, annealing",,,,tensile,298,0.001,cylindrical,"[300, 30]"
,,AlCoCrFeNi2.1,"Al: 24.475, Co: 24.475, Cr: 24.475, Fe: 24.475, Ni: 2.1",10.1016/j.actamat.2022.118515,,,,,,,,,2250,,2520,,,,,,,,,,,"vacuum induction melting, casting, turning, heating, hot rolling, reheating, hot drawing, polishing, cold drawing, annealing, annealing",,,,tensile,77,0.001,cylindrical,"[300, 30]"
wt.%,,Ti-3Al-3Mo-3Zr-0.2Y,"Ti: 90.8, Al: 3.0, Mo: 3.0, Y: 0.2, Zr: 3.0",10.1016/j.addma.2023.103444,,,,,,,,,None,,693.5,,,,,,,,,,,"pre-alloyed powder production, electron beam powder bed fusion (EB-PBF), HIP",,,,tensile,298,未知,,[]
wt.%,,Ti-3Al-3Mo-3Zr-0.2Y,"Ti: 90.8, Al: 3.0, Mo: 3.0, Y: 0.2, Zr: 3.0",10.1016/j.addma.2023.103444,,,,,,,,,None,,1129,,,,,,,,,,,"pre-alloyed powder production, electron beam powder bed fusion (EB-PBF), HIP",,,,tensile,77,未知,,[]
wt.%,,Ti-3Al-3Mo-3Zr-0.2Y,"Ti: 90.8, Al: 3.0, Mo: 3.0, Y: 0.2, Zr: 3.0",10.1016/j.addma.2023.103444,,,,,,,,,None,,1500.6,,,,,,,,,,,"pre-alloyed powder production, electron beam powder bed fusion (EB-PBF), HIP",,,,tensile,20,未知,,[]
wt.%,,Ti-3Al-3Mo-3Zr-0.2Y,"Ti: 90.8, Al: 3.0, Mo: 3.0, Y: 0.2, Zr: 3.0",10.1016/j.addma.2023.103444,,,,,,,,,None,,653.9,,,,,,,,,,,"pre-alloyed powder production, electron beam powder bed fusion (EB-PBF), HIP, annealing, furnace cooling",,,,tensile,298,未知,,[]
wt.%,,Ti-3Al-3Mo-3Zr-0.2Y,"Ti: 90.8, Al: 3.0, Mo: 3.0, Y: 0.2, Zr: 3.0",10.1016/j.addma.2023.103444,,,,,,,,,None,,1099.6,,,,,,,,,,,"pre-alloyed powder production, electron beam powder bed fusion (EB-PBF), HIP, annealing, furnace cooling",,,,tensile,77,未知,,[]
wt.%,,Ti-3Al-3Mo-3Zr-0.2Y,"Ti: 90.8, Al: 3.0, Mo: 3.0, Y: 0.2, Zr: 3.0",10.1016/j.addma.2023.103444,,,,,,,,,None,,1479.9,,,,,,,,,,,"pre-alloyed powder production, electron beam powder bed fusion (EB-PBF), HIP, annealing, furnace cooling",,,,tensile,20,未知,,[]
wt.%,,Ti-3Al-3Mo-3Zr-0.2Y,"Ti: 90.8, Al: 3.0, Mo: 3.0, Y: 0.2, Zr: 3.0",10.1016/j.addma.2023.103444,,,,,,,,,None,,647.5,,,,,,,,,,,"pre-alloyed powder production, electron beam powder bed fusion (EB-PBF), HIP, annealing, furnace cooling",,,,tensile,298,未知,,[]
wt.%,,Ti-3Al-3Mo-3Zr-0.2Y,"Ti: 90.8, Al: 3.0, Mo: 3.0, Y: 0.2, Zr: 3.0",10.1016/j.addma.2023.103444,,,,,,,,,None,,1090.2,,,,,,,,,,,"pre-alloyed powder production, electron beam powder bed fusion (EB-PBF), HIP, annealing, furnace cooling",,,,tensile,77,未知,,[]
wt.%,,Ti-3Al-3Mo-3Zr-0.2Y,"Ti: 90.8, Al: 3.0, Mo: 3.0, Y: 0.2, Zr: 3.0",10.1016/j.addma.2023.103444,,,,,,,,,None,,1408.9,,,,,,,,,,,"pre-alloyed powder production, electron beam powder bed fusion (EB-PBF), HIP, annealing, furnace cooling",,,,tensile,20,未知,,[]
at.%,,Co40Cr20Ni30Al5Ti5,"Co: 40.0, Cr: 20.0, Ni: 30.0, Al: 5.0, Ti: 5.0",10.1016/j.apmt.2021.101037,,,,,,,,,2022,,2309,,,,,,,,,,,"arc-melting, casting, homogenization, water quenching, cold rolling, annealing, water quenching",,,,tensile,77,0.001,rectangular,"[None, 10, 10]"
at.%,,Co40Cr20Ni30Al5Ti5,"Co: 40.0, Cr: 20.0, Ni: 30.0, Al: 5.0, Ti: 5.0",10.1016/j.apmt.2021.101037,,,,,,,,,1729,,1888,,,,,,,,,,,"arc-melting, casting, homogenization, water quenching, cold rolling, annealing, water quenching",,,,tensile,293,0.001,rectangular,"[None, 10, 10]"
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,684.7,,782.8,,,,,,,,,,,,,,,tensile,293,0.00016,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,690.6,,764.6,,,,,,,,,,,,,,,tensile,293,0.001,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,708.2,,761.3,,,,,,,,,,,,,,,tensile,293,0.01,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,721.2,,1014.3,,,,,,,,,,,,,,,tensile,223,0.00016,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,740.1,,969.3,,,,,,,,,,,,,,,tensile,223,0.001,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,758.4,,897.1,,,,,,,,,,,,,,,tensile,223,0.01,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,750.2,,1278.5,,,,,,,,,,,,,,,tensile,153,0.00016,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,768.8,,1193,,,,,,,,,,,,,,,tensile,153,0.001,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,793.4,,1073.6,,,,,,,,,,,,,,,tensile,153,0.01,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,751.1,,1339.6,,,,,,,,,,,,,,,tensile,133,0.00016,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,768.5,,1250.2,,,,,,,,,,,,,,,tensile,133,0.001,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,796.5,,1118.7,,,,,,,,,,,,,,,tensile,133,0.01,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,766.6,,1432,,,,,,,,,,,,,,,tensile,110,0.00016,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,783.9,,1350.4,,,,,,,,,,,,,,,tensile,110,0.001,,[]
,,304L,"C: 0.016, Cr: 18.2, Si: 0.376, Cu: 0.5, P: 0.028, Mn: 1.451, Ni: 8.63, S: 0.0251, Mo: 0.254, Fe: 70.5199",10.1016/j.commatsci.2011.02.002,,,,,,,,,812.8,,1190.1,,,,,,,,,,,,,,,tensile,110,0.01,,[]
,,HRB335,"C: 0.25, Si: 0.44, Mn: 1.52, P: 0.011, S: 0.035, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,350.3,,574.4,,,,,,,,,,,,,,,tensile,293,未知,,[]
,,HRB335,"C: 0.25, Si: 0.44, Mn: 1.52, P: 0.011, S: 0.035, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,375.6,,597.9,,,,,,,,,,,,,,,tensile,233,未知,,[]
,,HRB335,"C: 0.25, Si: 0.44, Mn: 1.52, P: 0.011, S: 0.035, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,397.2,,615.8,,,,,,,,,,,,,,,tensile,193,未知,,[]
,,HRB335,"C: 0.25, Si: 0.44, Mn: 1.52, P: 0.011, S: 0.035, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,410.3,,635,,,,,,,,,,,,,,,tensile,173,未知,,[]
,,HRB335,"C: 0.25, Si: 0.44, Mn: 1.52, P: 0.011, S: 0.035, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,418.8,,655.7,,,,,,,,,,,,,,,tensile,153,未知,,[]
,,HRB335,"C: 0.25, Si: 0.44, Mn: 1.52, P: 0.011, S: 0.035, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,425.8,,667.8,,,,,,,,,,,,,,,tensile,133,未知,,[]
,,HRB335,"C: 0.25, Si: 0.44, Mn: 1.52, P: 0.011, S: 0.035, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,430,,669.9,,,,,,,,,,,,,,,tensile,108,未知,,[]
,,HRB400,"C: 0.24, Si: 0.49, Mn: 1.48, P: 0.022, S: 0.024, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,398.4,,597.5,,,,,,,,,,,,,,,tensile,293,未知,,[]
,,HRB400,"C: 0.24, Si: 0.49, Mn: 1.48, P: 0.022, S: 0.024, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,404.6,,621.3,,,,,,,,,,,,,,,tensile,233,未知,,[]
,,HRB400,"C: 0.24, Si: 0.49, Mn: 1.48, P: 0.022, S: 0.024, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,417.2,,642.8,,,,,,,,,,,,,,,tensile,193,未知,,[]
,,HRB400,"C: 0.24, Si: 0.49, Mn: 1.48, P: 0.022, S: 0.024, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,428.9,,654.6,,,,,,,,,,,,,,,tensile,173,未知,,[]
,,HRB400,"C: 0.24, Si: 0.49, Mn: 1.48, P: 0.022, S: 0.024, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,442.2,,667.2,,,,,,,,,,,,,,,tensile,153,未知,,[]
,,HRB400,"C: 0.24, Si: 0.49, Mn: 1.48, P: 0.022, S: 0.024, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,449.9,,672.9,,,,,,,,,,,,,,,tensile,133,未知,,[]
,,HRB400,"C: 0.24, Si: 0.49, Mn: 1.48, P: 0.022, S: 0.024, Fe: 97.744",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,452.7,,678.3,,,,,,,,,,,,,,,tensile,108,未知,,[]
,,SLTS,"C: 0.092, Si: 0.24, Mn: 1.58, P: 0.007, S: 0.008, Fe: 98.073",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,401.7,,566,,,,,,,,,,,,,,,tensile,293,未知,,[]
,,SLTS,"C: 0.092, Si: 0.24, Mn: 1.58, P: 0.007, S: 0.008, Fe: 98.073",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,415.7,,623.2,,,,,,,,,,,,,,,tensile,233,未知,,[]
,,SLTS,"C: 0.092, Si: 0.24, Mn: 1.58, P: 0.007, S: 0.008, Fe: 98.073",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,419.6,,629,,,,,,,,,,,,,,,tensile,193,未知,,[]
,,SLTS,"C: 0.092, Si: 0.24, Mn: 1.58, P: 0.007, S: 0.008, Fe: 98.073",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,423.6,,644,,,,,,,,,,,,,,,tensile,173,未知,,[]
,,SLTS,"C: 0.092, Si: 0.24, Mn: 1.58, P: 0.007, S: 0.008, Fe: 98.073",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,437.6,,655.4,,,,,,,,,,,,,,,tensile,153,未知,,[]
,,SLTS,"C: 0.092, Si: 0.24, Mn: 1.58, P: 0.007, S: 0.008, Fe: 98.073",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,451.9,,679.7,,,,,,,,,,,,,,,tensile,133,未知,,[]
,,SLTS,"C: 0.092, Si: 0.24, Mn: 1.58, P: 0.007, S: 0.008, Fe: 98.073",10.1016/j.conbuildmat.2017.06.123,,,,,,,,,473.9,,697.2,,,,,,,,,,,,,,,tensile,108,未知,,[]
,,high strength steel wire,"Fe: 97.93, C: 0.801, Si: 0.227, Mn: 0.75, P: 0.009, S: 0.006, Cr: 0.248, Ni: 0.014, Cu: 0.012, V: 0.003",10.1016/j.conbuildmat.2018.09.053,,,,,,,,,1808.5,,1947.2,,,,,,,,,,,,,,,tensile,293,未知,cylindrical,"[5.2, 250.0]"
,,high strength steel wire,"Fe: 97.93, C: 0.801, Si: 0.227, Mn: 0.75, P: 0.009, S: 0.006, Cr: 0.248, Ni: 0.014, Cu: 0.012, V: 0.003",10.1016/j.conbuildmat.2018.09.053,,,,,,,,,1917.9,,2069.9,,,,,,,,,,,,,,,tensile,233,未知,cylindrical,"[5.2, 250.0]"
,,high strength steel wire,"Fe: 97.93, C: 0.801, Si: 0.227, Mn: 0.75, P: 0.009, S: 0.006, Cr: 0.248, Ni: 0.014, Cu: 0.012, V: 0.003",10.1016/j.conbuildmat.2018.09.053,,,,,,,,,2017.1,,2186.1,,,,,,,,,,,,,,,tensile,203,未知,cylindrical,"[5.2, 250.0]"
,,high strength steel wire,"Fe: 97.93, C: 0.801, Si: 0.227, Mn: 0.75, P: 0.009, S: 0.006, Cr: 0.248, Ni: 0.014, Cu: 0.012, V: 0.003",10.1016/j.conbuildmat.2018.09.053,,,,,,,,,2036.9,,2221.3,,,,,,,,,,,,,,,tensile,173,未知,cylindrical,"[5.2, 250.0]"
,,high strength steel wire,"Fe: 97.93, C: 0.801, Si: 0.227, Mn: 0.75, P: 0.009, S: 0.006, Cr: 0.248, Ni: 0.014, Cu: 0.012, V: 0.003",10.1016/j.conbuildmat.2018.09.053,,,,,,,,,2063.9,,2258.2,,,,,,,,,,,,,,,tensile,153,未知,cylindrical,"[5.2, 250.0]"
,,high strength steel wire,"Fe: 97.93, C: 0.801, Si: 0.227, Mn: 0.75, P: 0.009, S: 0.006, Cr: 0.248, Ni: 0.014, Cu: 0.012, V: 0.003",10.1016/j.conbuildmat.2018.09.053,,,,,,,,,2096,,2299.5,,,,,,,,,,,,,,,tensile,133,未知,cylindrical,"[5.2, 250.0]"
,,high strength steel wire,"Fe: 97.93, C: 0.801, Si: 0.227, Mn: 0.75, P: 0.009, S: 0.006, Cr: 0.248, Ni: 0.014, Cu: 0.012, V: 0.003",10.1016/j.conbuildmat.2018.09.053,,,,,,,,,2133.1,,2327.4,,,,,,,,,,,,,,,tensile,113,未知,cylindrical,"[5.2, 250.0]"
,,G20Mn5QT cast steel,,10.1016/j.conbuildmat.2020.118123,,,,,,,,,330.5,,585.8,,,,,,,,,,,,,,,tensile,293,1,,[]
,,G20Mn5QT cast steel,,10.1016/j.conbuildmat.2020.118123,,,,,,,,,347.5,,608.4,,,,,,,,,,,,,,,tensile,253,1,,[]
,,G20Mn5QT cast steel,,10.1016/j.conbuildmat.2020.118123,,,,,,,,,354.7,,616,,,,,,,,,,,,,,,tensile,233,1,,[]
,,G20Mn5QT cast steel,,10.1016/j.conbuildmat.2020.118123,,,,,,,,,385.3,,632.3,,,,,,,,,,,,,,,tensile,213,1,,[]
,,MS Q235,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,294,,426,,,,,,,,,,,,,,,tensile,293,1,,[]
,,MS Q235,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,265,,394,,,,,,,,,,,,,,,tensile,243,1,,[]
,,MS Q235,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,306,,430,,,,,,,,,,,,,,,tensile,213,1,,[]
,,MS Q235,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,354,,484,,,,,,,,,,,,,,,tensile,193,1,,[]
,,MS Q235,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,405,,508,,,,,,,,,,,,,,,tensile,153,1,,[]
,,MS Q235,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,427,,547,,,,,,,,,,,,,,,tensile,113,1,,[]
,,MS Q355,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,483,,618,,,,,,,,,,,,,,,tensile,293,1,,[]
,,MS Q355,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,531,,642,,,,,,,,,,,,,,,tensile,243,1,,[]
,,MS Q355,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,528,,644,,,,,,,,,,,,,,,tensile,213,1,,[]
,,MS Q355,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,508,,642,,,,,,,,,,,,,,,tensile,193,1,,[]
,,MS Q355,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,570,,675,,,,,,,,,,,,,,,tensile,153,1,,[]
,,MS Q355,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,570,,679,,,,,,,,,,,,,,,tensile,113,1,,[]
,,MS Q460,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,673,,702,,,,,,,,,,,,,,,tensile,293,1,,[]
,,MS Q460,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,663,,695,,,,,,,,,,,,,,,tensile,243,1,,[]
,,MS Q460,,10.1016/j.conbuildmat.2022.129850,,,,,,,,,704,,734,,,,,,,,,,,,,,,tensile,213,1,,[]
