ID,Number,YS(MPa),UTS(MPa),El(%),Al(at%),Co(at%),Cr(at%),Fe(at%),Ni(at%),Ta(at%),Nb(at%),Mo(at%),Ti(at%),V(at%),Mn(at%),C(at%),Cu(at%),W(at%),Hom_Temp(K),CR(%),recrystalize temperature/K,recrystalize time/mins,Anneal_Temp(K),Anneal_Time(h),aging temperature/K,aging time/hours,?,T_K,E,?r,?.1,??,VEC,?H,?S,?.2,?.3,?.4,D.?,e/a,Ec_eV/atom,G,?.5,D.r,A,F,w,?G,D.G,total_at%,Processing_Description
140,396,523.0,965.0,65.0,0.0,33.33,33.34,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1073,1.0,0,0.0,1.816651,1892.0288,229.3383,0.013525824,1.550994704,0.11146046,8.3331,-4.88937768,9.133862485,-3534.505209,49926.0291,1.034832816,0.11112022,1.3333,4.309979,88.6693,-0.021526797,0.017778889,-5.552635099,-321.8517323,13840.60927,0.210060117,17.77948854,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
141,241,546.0,929.0,59.3,0.0,10.31,9.24,49.34,0.0,0.0,0.0,0.0,0.0,0.0,30.48,0.63,0.0,0.0,1473,67.0,0,0.0,1023,0.16667,0,0.0,1.738639,1765.1175,211.7979,0.046110738,4.883078698,0.147456833,7.5883,-2.32123696,9.951214434,-7567.113158,4680.281184,1.414970676,0.146156245,1.5902,3.8766,83.2265,-0.012130007,0.054185745,-5.814229447,-42.86624427,8094.09412,0.144044395,8.3687417,100.0,Homogenization was performed at 1473K. followed by cold rolling to 67.0% reduction. First heat treatment was performed at 1023K for 0.16667 hours
142,38,479.0,848.0,45.3,0.0,10.0,20.0,10.0,45.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1373,75.0,0,0.0,1173,1.0,0,0.0,1.803,1865.75,210.5,0.030133007,3.171498943,0.126889716,8.25,-8.32,12.65206385,-2837.210111,13934.0204,1.114763433,0.1322,1.3,4.3615,81.6,-0.027049134,0.03715,-4.723513281,-75.15545909,12775.52836,0.232984993,18.58,100.0,Homogenization was performed at 1373K. followed by cold rolling to 75.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
143,1054,1180.0,1335.0,19.0,0.0,48.9,48.9,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,0.0,0,0.0,0,0.0,923,120.0,1.77246,1970.632,242.842,0.013393279,1.626225357,0.110804099,7.545,-4.22976,6.570752276,-3061.293005,36630.36512,1.169801652,0.11137988,1.491,4.25555,94.506,-0.021283362,0.01598594,-5.308204505,-301.8274456,11603.83091,0.212859604,20.138104,100.0,Homogenization was performed at 1473K. First heat treatment was conducted at 923K for 120.0 hours
144,406,523.0,719.0,28.4,0.0,20.0,20.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1473,70.0,0,0.0,1073,0.08333,0,0.0,1.7436,1801.14,220.42,0.037161836,4.095605957,0.134220118,7.68,-2.6368,12.60634838,-8611.118905,9128.406632,1.114005484,0.146528,1.5,3.9468,86.36,-0.013680077,0.047664,-5.282748802,-55.79521503,9181.551926,0.168483922,13.4192,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1073K for 0.08333 hours
145,527,660.0,1020.0,31.0,11.1,22.2,22.2,22.2,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,0,0.0,298,0.0,923,1.0,1.79678,1767.405,207.437,0.043834308,4.546428632,0.11254702,7.669,-9.086016,13.14455859,-2556.869652,6840.970298,1.169117227,0.1204794,1.666,4.20135,80.218,-0.053064266,0.04689306,-5.49930979,-45.23875049,11508.46247,0.306771872,24.476388,100.0,Homogenization was performed at 298K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 923K for 1.0 hours
146,1059,359.0,732.0,55.8,0.0,30.07,9.92,45.55,4.78,0.0,0.0,0.0,0.0,9.68,0.0,0.0,0.0,0.0,1373,0.0,0,0.0,1273,10.0,0,0.0,1.812635,1866.7169,208.584,0.020528092,2.140915789,0.086573707,7.9075,-4.78743044,10.97547085,-4279.56023,26045.09719,1.08782721,0.08426003,1.853,4.402573,79.4939,-0.018400298,0.022246189,-4.492469069,-139.3510385,10917.55637,0.193571666,14.23686674,100.0,Homogenization was performed at 1373K. First heat treatment was performed at 1273K for 10.0 hours
147,907,450.0,870.0,48.0,1.11,0.0,24.85,0.0,66.64,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,6.55,1533,0.0,0,0.0,298,0.0,0,0.0,1.87592901,1969.974414,233.061501,0.034239761,3.989985076,0.170795393,8.631700036,-6.021186943,7.358713109,-2407.577888,6276.830714,1.207248302,0.155885491,1.096000012,4.655533035,91.11640036,-0.031633685,0.035343735,-5.206639492,-60.9477292,15150.17071,0.284333951,23.92451119,99.99,Homogenization was performed at 1533K. First heat treatment was performed at 298K
148,765,483.0,951.0,39.0,0.68,5.16,25.75,3.27,59.11,0.0,0.0,1.27,0.13,0.0,0.0,0.0,0.0,4.63,1473,30.0,1450,6.0,298,0.0,0,0.0,1.862950005,1949.944708,231.5742004,0.030757725,3.561347819,0.158414765,8.561600015,-5.780968861,9.687737668,-3267.713986,10240.32978,1.207336601,0.147306396,1.158200006,4.574755021,90.37600015,-0.02854746,0.032044813,-4.950305054,-70.56909608,14722.7747,0.264359433,22.15655866,100.0,Homogenization was performed at 1473K. followed by cold rolling to 30.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
149,786,531.0,965.0,44.0,0.88,1.01,23.99,5.32,62.74,0.0,0.0,5.57,0.5,0.0,0.0,0.0,0.0,0.0,1323,30.0,1339,6.0,298,0.0,0,0.0,1.855092007,1900.553812,225.2607008,0.029470423,3.319264056,0.131398283,8.610500021,-6.70051763,8.866186268,-2514.830203,10208.5513,1.20741858,0.127009048,1.141700008,4.47523703,87.85780032,-0.023081436,0.030499738,-4.821989399,-75.76351653,14911.41453,0.225573915,18.83244709,100.01,Homogenization was performed at 1323K. followed by cold rolling to 30.0% reduction. Recrystallization was carried out at 1339K for 6.0 minutes. First heat treatment was performed at 298K
150,202,443.0,840.0,61.6,0.0,17.5,12.5,55.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1523,79.0,0,0.0,1173,1.0,0,0.0,1.842,1895.55,223.95,0.019276418,2.158476853,0.09995499,8.025,-2.335,10.59041722,-8597.287091,28501.02116,1.105867912,0.090525,1.775,4.41975,86.5,-0.013244997,0.0191625,-4.546034945,-149.3340152,11141.97818,0.173352592,13.255,100.0,Homogenization was performed at 1523K. followed by cold rolling to 79.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
151,910,950.0,1330.0,22.0,2.89,13.33,20.59,0.84,56.31,0.0,0.0,2.46,3.58,0.0,0.0,0.0,0.0,0.0,1283,0.0,0,0.0,1116,4.0,1033,16.0,1.838088007,1840.478712,213.9385008,0.042813601,4.579738842,0.130041012,8.510800021,-9.899467276,10.56145482,-1963.553413,5761.827128,1.206985951,0.124643524,1.259900008,4.40486603,82.58660032,-0.034247064,0.041716686,-5.51129779,-46.14113149,14753.29536,0.254173435,19.49599868,100.0,Homogenization was performed at 1283K. First heat treatment was performed at 1116K for 4.0 hours. Secondary heat treatment was conducted at 1033K for 16.0 hours
152,924,655.0,1024.0,18.0,3.02,10.38,20.73,1.67,54.11,0.0,0.0,6.32,3.77,0.0,0.0,0.0,0.0,0.0,1498,0.0,0,0.0,1339,0.5,1033,16.0,1.846516007,1885.076412,218.5244008,0.045454987,4.966511872,0.144760016,8.343200021,-10.39294186,11.35531625,-2059.632305,5495.86635,1.2066111,0.143845677,1.281800008,4.49581903,84.52470032,-0.037686496,0.0484906,-5.779322446,-42.61915912,14405.30609,0.268600313,22.04564387,100.0,Homogenization was performed at 1498K. First heat treatment was performed at 1339K for 0.5 hours. Secondary heat treatment was conducted at 1033K for 16.0 hours
153,566,479.0,1067.0,14.0,17.0,14.3,14.3,14.3,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,0,0.0,298,0.0,0,0.0,1.80752,1675.075,191.887,0.053161958,5.100544292,0.121569937,7.809,-12.443684,12.48788296,-1681.024731,4418.622381,1.168790126,0.12643888,1.626,4.18285,73.792,-0.061009205,0.0606965,-5.836296194,-35.99131957,12364.20228,0.343612346,24.796676,100.0,Homogenization was performed at 298K. First heat treatment was performed at 298K
154,1061,374.0,802.0,66.5,0.0,29.85,10.04,45.65,0.0,0.0,0.0,0.0,0.0,9.55,4.91,0.0,0.0,0.0,1373,0.0,0,0.0,1273,10.0,0,0.0,1.795009,1856.4009,208.6654,0.026423355,2.756819977,0.100463326,7.7621,-4.37411248,10.99035385,-4664.37543,15741.12451,1.105067814,0.098722996,1.8505,4.325861,79.783,-0.018252724,0.029231207,-4.508078259,-90.82660835,10189.84021,0.192645115,14.173065,100.0,Homogenization was performed at 1373K. First heat treatment was performed at 1273K for 10.0 hours
155,887,375.0,1225.0,60.8,0.88,1.01,28.65,2.67,58.93,0.6,1.17,5.59,0.5,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,298,0.0,0,0.0,1.839334004,1940.807706,227.4609005,0.034201354,3.889735398,0.142111776,8.386800011,-8.398059853,9.353411945,-2161.591403,7996.196553,1.207088185,0.141725714,1.133000004,4.522246014,89.03200021,-0.027304564,0.036437738,-5.152484708,-61.61948272,14316.41784,0.238519893,20.95476235,100.0,Homogenization was performed at 1423K. First heat treatment was performed at 298K
156,644,1400.0,1570.0,15.5,3.6,27.3,18.2,18.2,27.3,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,1423,90.0,0,0.0,298,0.0,1023,50.0,1.81097,1819.172,209.585,0.046240052,4.845610675,0.116666872,8.059,-9.968824,13.35488981,-2437.082008,6246.024406,1.206521757,0.11936386,1.581,4.31969,80.389,-0.035141885,0.04550446,-5.650404188,-41.80818434,12608.08274,0.251782525,19.39347,100.0,Homogenization was performed at 1423K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1023K for 50.0 hours
157,1060,345.0,769.0,57.2,0.0,29.84,10.09,45.69,2.45,0.0,0.0,0.0,0.0,9.45,2.48,0.0,0.0,0.0,1373,0.0,0,0.0,1273,10.0,0,0.0,1.803883,1861.2798,208.829,0.023733937,2.478167122,0.094133056,7.8373,-4.55814148,11.2710375,-4602.435998,20008.95187,1.114711802,0.091853255,1.8498,4.361941,79.7368,-0.018261407,0.025778384,-4.453028631,-107.8860419,10550.36194,0.192712836,14.18848628,100.0,Homogenization was performed at 1373K. First heat treatment was performed at 1273K for 10.0 hours
158,169,634.0,839.0,7.6,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,1273,25.0,0,0.0,0,0.0,0,0.0,1.77,1719.2,201.6,0.03463617,3.491325958,0.141844986,6.4,2.72,13.3808668,8457.49493,11153.84274,1.114051309,0.1536,1.2,3.844,80.2,-0.033574185,0.0448,-5.007814757,-64.38338567,10031.20871,0.265606523,22.4,100.0,Homogenization was performed at 1273K. followed by cold rolling to 25.0% reduction
159,763,386.0,896.0,44.0,0.68,5.16,25.75,3.27,59.11,0.0,0.0,1.27,0.13,0.0,0.0,0.0,0.0,4.63,1473,10.0,1450,6.0,298,0.0,0,0.0,1.862950005,1949.944708,231.5742004,0.030757725,3.561347819,0.158414765,8.561600015,-5.780968861,9.687737668,-3267.713986,10240.32978,1.207336601,0.147306396,1.158200006,4.574755021,90.37600015,-0.02854746,0.032044813,-4.950305054,-70.56909608,14722.7747,0.264359433,22.15655866,100.0,Homogenization was performed at 1473K. followed by cold rolling to 10.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
160,156,767.0,960.0,29.3,0.0,19.9,19.9,19.9,19.9,0.0,0.0,0.0,0.0,0.0,19.9,0.5,0.0,0.0,0,60.0,0,0.0,1173,0.05,0,0.0,1.76992,1811.929,218.313,0.043192263,4.714716239,0.148681517,7.98,-5.145344,13.57567942,-4780.665247,7276.954497,1.429370812,0.15670056,1.393,4.04073,85.192,-0.018954361,0.05011616,-5.660747686,-45.86729888,10514.9974,0.187316356,14.434664,100.0,followed by cold rolling to 60.0% reduction. First heat treatment was performed at 1173K for 0.05 hours
161,794,359.0,841.0,55.0,0.88,1.01,23.99,5.32,62.74,0.0,0.0,5.57,0.5,0.0,0.0,0.0,0.0,0.0,1323,10.0,1450,6.0,298,0.0,0,0.0,1.855092007,1900.553812,225.2607008,0.029470423,3.319264056,0.131398283,8.610500021,-6.70051763,8.866186268,-2514.830203,10208.5513,1.20741858,0.127009048,1.141700008,4.47523703,87.85780032,-0.023081436,0.030499738,-4.821989399,-75.76351653,14911.41453,0.225573915,18.83244709,100.01,Homogenization was performed at 1323K. followed by cold rolling to 10.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
162,880,304.0,696.6,48.6,7.66,1.85,20.92,26.78,41.93,0.0,0.09,0.28,0.34,0.0,0.0,0.0,0.0,0.15,1394,0.0,0,0.0,298,0.0,1273,2.0,1.812579003,1792.493705,209.9111003,0.040125381,4.211381464,0.115062674,8.03080001,-8.582134084,11.36541,-2373.818178,7059.05822,1.206731036,0.120002436,1.448100004,4.262234013,82.04160012,-0.042710023,0.041328178,-5.342127654,-51.09427269,12287.5578,0.274039828,21.62078228,100.0,Homogenization was performed at 1394K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1273K for 2.0 hours
163,814,407.0,786.0,37.0,0.21,2.87,27.1,33.31,35.53,0.0,0.0,0.59,0.24,0.0,0.0,0.0,0.0,0.15,1323,50.0,1394,6.0,298,0.0,0,0.0,1.815373005,1887.970708,225.9323004,0.017824925,2.013613201,0.106446987,8.162400015,-4.573971225,10.45105324,-4313.818651,32893.08578,1.207470298,0.110608332,1.375800006,4.312640021,88.77960015,-0.018165274,0.020215924,-4.704962403,-175.1745143,12185.80346,0.193196592,16.79275691,100.0,Homogenization was performed at 1323K. followed by cold rolling to 50.0% reduction. Recrystallization was carried out at 1394K for 6.0 minutes. First heat treatment was performed at 298K
164,112,670.0,935.0,50.0,0.0,35.42,14.5,14.92,21.43,0.0,0.0,0.0,0.0,7.99,3.25,0.0,2.49,0.0,1373,80.0,0,0.0,1123,0.166666667,0,0.0,1.816867,1840.4406,208.4742,0.02576335,2.685496881,0.110186452,8.0463,-5.1991604,13.8577051,-4905.461867,20877.8922,1.114839625,0.110780845,1.5833,4.345251,79.3117,-0.023807662,0.030236507,-4.467943635,-94.11076446,12555.4568,0.219308029,16.48245814,100.0,Homogenization was performed at 1373K. followed by cold rolling to 80.0% reduction. First heat treatment was performed at 1123K for 0.166666667 hours
165,238,825.0,1052.0,33.3,0.0,10.31,9.24,49.34,0.0,0.0,0.0,0.0,0.0,0.0,30.48,0.63,0.0,0.0,1473,67.0,0,0.0,923,0.05,0,0.0,1.738639,1765.1175,211.7979,0.046110738,4.883078698,0.147456833,7.5883,-2.32123696,9.951214434,-7567.113158,4680.281184,1.414970676,0.146156245,1.5902,3.8766,83.2265,-0.012130007,0.054185745,-5.814229447,-42.86624427,8094.09412,0.144044395,8.3687417,100.0,Homogenization was performed at 1473K. followed by cold rolling to 67.0% reduction. First heat treatment was performed at 923K for 0.05 hours
166,749,917.0,1131.0,17.0,0.68,5.16,25.75,3.27,59.11,0.0,0.0,1.27,0.13,0.0,0.0,0.0,0.0,4.63,1473,20.0,0,0.0,298,0.0,0,0.0,1.862950005,1949.944708,231.5742004,0.030757725,3.561347819,0.158414765,8.561600015,-5.780968861,9.687737668,-3267.713986,10240.32978,1.207336601,0.147306396,1.158200006,4.574755021,90.37600015,-0.02854746,0.032044813,-4.950305054,-70.56909608,14722.7747,0.264359433,22.15655866,100.0,Homogenization was performed at 1473K. followed by cold rolling to 20.0% reduction. First heat treatment was performed at 298K
167,104,401.0,727.0,48.0,9.9,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,1.3,0.0,0.0,1473,25.0,0,0.0,1123,1.0,0,0.0,1.73414,1664.83,190.351,0.058507313,5.568462723,0.160327354,7.155,-7.554256,7.960554537,-1754.371312,2325.535763,1.400460293,0.1489122,1.775,3.8238,74.846,-0.042553492,0.07208146,-6.296111333,-32.76638315,7356.227838,0.246203921,12.273412,100.0,Homogenization was performed at 1473K. followed by cold rolling to 25.0% reduction. First heat treatment was performed at 1123K for 1.0 hours
168,456,215.0,458.0,47.0,10.0,17.0,0.0,34.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1573,80.0,0,0.0,1373,1.0,0,0.0,1.8602,1741.92,198.62,0.045521771,4.520767126,0.109425591,8.25,-7.818,11.76321551,-2620.949138,5676.592839,1.169298128,0.102264,1.76,4.3911,75.37,-0.037817583,0.047586,-5.3799693,-42.81453291,12799.32753,0.26101431,16.249,100.0,Homogenization was performed at 1573K. followed by cold rolling to 80.0% reduction. First heat treatment was performed at 1373K for 1.0 hours
169,454,340.0,725.0,60.1,0.0,27.0,20.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1473,65.0,0,0.0,1073,1.0,0,0.0,1.7639,1804.0,220.03,0.036209566,3.983595442,0.136373714,7.93,-3.768,13.17279681,-6306.72119,10046.88302,1.114254233,0.147586,1.47,4.0205,85.53,-0.014589457,0.045462,-5.173025755,-57.3335103,10319.73171,0.175006077,13.8342,100.0,Homogenization was performed at 1473K. followed by cold rolling to 65.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
170,896,447.0,1187.0,40.8,0.88,1.01,28.65,2.67,58.93,0.6,1.17,5.59,0.5,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,873,6.0,1123,100.0,1.839334004,1940.807706,227.4609005,0.034201354,3.889735398,0.142111776,8.386800011,-8.398059853,9.353411945,-2161.591403,7996.196553,1.207088185,0.141725714,1.133000004,4.522246014,89.03200021,-0.027304564,0.036437738,-5.152484708,-61.61948272,14316.41784,0.238519893,20.95476235,100.0,Homogenization was performed at 1423K. First heat treatment was performed at 873K for 6.0 hours. Secondary heat treatment was conducted at 1123K for 100.0 hours
171,651,772.0,1077.0,28.0,12.5,25.0,18.8,18.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,70.0,0,0.0,1573,2.0,923,4.0,1.80304,1739.122,202.784,0.046349797,4.699498601,0.113935764,7.749,-9.863124,13.14291422,-2317.433226,6117.810264,1.16906645,0.12029804,1.687,4.20241,77.954,-0.054443609,0.05016374,-5.566471932,-42.14300824,11871.21104,0.314644249,24.075296,100.0,Homogenization was performed at 298K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1573K for 2.0 hours. Secondary heat treatment was conducted at 923K for 4.0 hours
172,969,1284.0,1682.0,18.5,5.2,13.85,17.42,0.2,55.84,0.0,0.0,1.69,5.8,0.0,0.0,0.0,0.0,0.0,1393,0.0,0,0.0,1088,2.5,973,24.0,1.829300007,1803.197612,205.5264008,0.051786698,5.321766822,0.134866269,8.381100021,-13.02180796,10.8403072,-1501.113833,4042.082274,1.206469676,0.130001311,1.319400008,4.38292903,79.05630032,-0.042432392,0.053378252,-5.988690216,-36.58517619,14486.5537,0.279278398,20.65554925,100.0,Homogenization was performed at 1393K. First heat treatment was performed at 1088K for 2.5 hours. Secondary heat treatment was conducted at 973K for 24.0 hours
173,120,600.0,836.0,24.0,0.0,20.06,20.14,19.42,19.75,0.0,0.0,0.0,0.0,0.0,19.27,1.36,0.0,0.0,1493,95.0,0,0.0,1173,1.0,0,0.0,1.777428,1833.0795,216.774,0.052231536,5.661219468,0.164256095,7.9457,-6.82552992,13.79589244,-3705.055564,5056.898168,1.428883237,0.16679541,1.3812,4.075439,84.6108,-0.026572778,0.055948613,-6.315573416,-36.30414769,10574.03845,0.209083257,15.75091048,100.0,Homogenization was performed at 1493K. followed by cold rolling to 95.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
174,54,200.0,550.0,38.0,0.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1373,90.0,0,0.0,1273,1.0,0,0.0,1.7925,1706.5,204.5,0.040969096,4.189090028,0.142894192,8.5,-4.0,11.52565132,-4917.130994,6866.773498,1.114281099,0.14125,1.5,4.005,78.25,-0.000668125,0.05,-5.216331095,-49.07355973,11127.84011,0.036567167,3.125,100.0,Homogenization was performed at 1373K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1273K for 1.0 hours
175,155,795.0,968.0,28.6,0.0,19.9,19.9,19.9,19.9,0.0,0.0,0.0,0.0,0.0,19.9,0.5,0.0,0.0,1473,60.0,0,0.0,1173,0.05,0,0.0,1.76992,1811.929,218.313,0.043192263,4.714716239,0.148681517,7.98,-5.145344,13.57567942,-4780.665247,7276.954497,1.429370812,0.15670056,1.393,4.04073,85.192,-0.018954361,0.05011616,-5.660747686,-45.86729888,10514.9974,0.187316356,14.434664,100.0,Homogenization was performed at 1473K. followed by cold rolling to 60.0% reduction. First heat treatment was performed at 1173K for 0.05 hours
176,437,648.0,1111.0,48.3,3.0,32.33,0.0,0.0,32.34,0.0,0.0,0.0,0.0,32.33,0.0,0.0,0.0,0.0,1373,66.0,0,0.0,1173,1.0,0,0.0,1.800777,1864.1835,175.7021,0.040145012,3.526781436,0.128093818,7.8502,-15.59289368,9.980092991,-1193.154078,6192.576907,1.168850307,0.128532301,1.7066,4.673606,64.801,-0.026986594,0.050740489,-4.660528264,-51.29133773,12433.32273,0.229826467,14.45465504,100.0,Homogenization was performed at 1373K. followed by cold rolling to 66.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
177,1022,140.0,398.0,98.0,0.0,10.0,9.8,39.9,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0.0,0.0,0.0,1473,0.0,0,0.0,0,0.0,0,0.0,1.7055,1725.186,212.225,0.041073361,4.358396974,0.138481587,7.501,-0.962856,9.899849005,-17737.93891,5868.243077,1.103913016,0.14692968,1.499,3.72125,83.728,-0.007034359,0.05510634,-5.486985471,-49.86188389,7544.97097,0.125404948,7.7341,100.0,Homogenization was performed at 1473K
178,219,1199.0,1335.0,4.37,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1423,95.0,0,0.0,0,0.0,0,0.0,1.766,1801.2,219.4,0.036643873,4.019832882,0.138361844,8.0,-4.16,13.3808668,-5793.658002,9965.096442,1.114281099,0.1504,1.4,4.024,85.6,-0.014576561,0.0464,-5.214125557,-56.69187889,10506.91257,0.174312219,13.76,100.0,Homogenization was performed at 1423K. followed by cold rolling to 95.0% reduction
179,729,1151.0,1344.0,13.0,0.0,41.63,26.62,3.38,23.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,1473,30.0,0,0.0,298,0.0,0,0.0,1.84981201,1961.999114,235.2552009,0.025599185,3.011170748,0.152661865,8.259700028,-3.850995533,10.95669134,-5582.197774,16719.64827,1.207254483,0.140652663,1.498000013,4.536903036,90.23980035,-0.027922627,0.026792158,-4.607299839,-89.73857682,13568.56434,0.259845775,21.62320904,100.0,Homogenization was performed at 1473K. followed by cold rolling to 30.0% reduction. First heat treatment was performed at 298K
180,900,473.0,1272.0,52.8,0.88,1.01,28.65,2.67,58.93,0.6,1.17,5.59,0.5,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,298,0.0,923,10.0,1.839334004,1940.807706,227.4609005,0.034201354,3.889735398,0.142111776,8.386800011,-8.398059853,9.353411945,-2161.591403,7996.196553,1.207088185,0.141725714,1.133000004,4.522246014,89.03200021,-0.027304564,0.036437738,-5.152484708,-61.61948272,14316.41784,0.238519893,20.95476235,100.0,Homogenization was performed at 1423K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 923K for 10.0 hours
