author,title,source,year,doi,mat_type,list,temperature,temperature_unit,yield_strength,yield_strength_unit,ultimate_strength,ultimate_strength_unit,elongation,elongation_unit,impact_energy,impact_energy_unit,mat_name,ratio_type,composition,composition_at,Al,Co,Cr,Fe,Ni,Ti,Ta,V,Mn,Cu,Mo,C,W,Nb,processing_ingot_desc,processing_ingot_size,processing_types,homogenization_temperature,annealing_temperature,annealing_time,processing_description,testing_test_type,testing_test_tem,testing_test_tem_unit,testing_test_env,testing_refrigerant,testing_test_mac,testing_test_standard,testing_load_ctrl,testing_spec_desc,testing_spec_shape,testing_spec_size,testing_spec_standard,testing_spec_dir,testing_spec_notch,score,testing_rate1_value,testing_rate1_unit,recrystallization_temperature,recrystallization_time,aging_temperature,aging_time
"Chung, DH; Kim, WC; Baek, SY; Kim, MH; Na, YS",Thermodynamics-based design strategy for optimizing strength and ductility of Cr-Ni-Mn-Fe medium-entropy alloys,JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2021.163331,MEA,5,298,K,223.0,MPa,460.0,MPa,58.0,%,,J,Cr12Ni12Mn20Fe56,at.%,Cr12.0Ni12.0Mn20.0Fe56.0,Cr12.0Ni12.0Mn20.0Fe56.0,0.0,0.0,12.0,56.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[60.0, 12.0, 6.0]",vacuum induction melting furnace; casting; homogenization; cold-rolling; annealing,1473.0,1273.0,1.0,vacuum induction melting furnace equipment: vacuum induction melting furnace environment: Ar atmosphere; casting mold: rectangular Cu molds; homogenization at 1473.0 K for 10.0 h cooling method: air cooling; cold-rolling reduction unit: % reduction value: [50.0]; annealing at 1273.0 K for 1.0 h,tensile,298,K,,,Instron 5585 H testing machine,,,rectangular,rectangular,"10, 2, 1",,,,0.7037037037037037,0.001,s-1,,,,
"Chung, DH; Kim, WC; Baek, SY; Kim, MH; Na, YS",Thermodynamics-based design strategy for optimizing strength and ductility of Cr-Ni-Mn-Fe medium-entropy alloys,JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2021.163331,MEA,6,77,K,452.0,MPa,815.0,MPa,82.0,%,,J,Cr12Ni12Mn20Fe56,at.%,Cr12.0Ni12.0Mn20.0Fe56.0,Cr12.0Ni12.0Mn20.0Fe56.0,0.0,0.0,12.0,56.0,12.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[60.0, 12.0, 6.0]",vacuum induction melting furnace; casting; homogenization; cold-rolling; annealing,1473.0,1273.0,1.0,vacuum induction melting furnace equipment: vacuum induction melting furnace environment: Ar atmosphere; casting mold: rectangular Cu molds; homogenization at 1473.0 K for 10.0 h cooling method: air cooling; cold-rolling reduction unit: % reduction value: [50.0]; annealing at 1273.0 K for 1.0 h,tensile,77,K,,liquid nitrogen,Instron 5585 H testing machine,,,rectangular,rectangular,"10, 2, 1",,,,0.7407407407407407,0.001,s-1,,,,
"Rizi, MS; Minouei, H; Lee, BJ; Toroghinejad, MR; Hong, SI",Effects of carbon and molybdenum on the nanostructural evolution and strength/ductility trade-off in Fe40Mn40Co10Cr10 high-entropy alloys,JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.165108,HEA,1,298,K,140.0,MPa,398.0,MPa,98.0,%,,J,Fe40Mn40Co10Cr10,at.%,Fe39.9Mn40.3Co10Cr9.8,Fe39.9Mn40.3Co10Cr9.8,0.0,10.0,9.8,39.9,0.0,0.0,0.0,0.0,40.3,0.0,0.0,0.0,0.0,0.0,,[],arc melting; hot rolling; homogenization; water quenching; cold rolling; solution annealing,1473.0,,,arc melting equipment: water-cooled copper crucible environment: high-purity argon atmosphere repetition: 5; hot rolling at 1170 K thickness reduction: 60%; homogenization at 1473 K for 1 h environment: argon atmosphere; water quenching; cold rolling reduction unit: % reduction value: [90.0]; solution annealing subsequent process: water quenching,tensile,298,K,,,United SFM,,,Dog bone shaped,rectangular,"9, 3.4, 2",,parallel to the rolling direction,,0.6296296296296297,0.001,s-1,,,,
"Rizi, MS; Minouei, H; Lee, BJ; Toroghinejad, MR; Hong, SI",Effects of carbon and molybdenum on the nanostructural evolution and strength/ductility trade-off in Fe40Mn40Co10Cr10 high-entropy alloys,JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.165108,HEA,2,77,K,,MPa,850.0,MPa,80.0,%,,J,Fe40Mn40Co10Cr10,at.%,Fe39.9Mn40.3Co10Cr9.8,Fe39.9Mn40.3Co10Cr9.8,0.0,10.0,9.8,39.9,0.0,0.0,0.0,0.0,40.3,0.0,0.0,0.0,0.0,0.0,,[],arc melting; hot rolling; homogenization; water quenching; cold rolling; solution annealing,1473.0,,,arc melting equipment: water-cooled copper crucible environment: high-purity argon atmosphere repetition: 5; hot rolling at 1170 K thickness reduction: 60%; homogenization at 1473 K for 1 h environment: argon atmosphere; water quenching; cold rolling reduction unit: % reduction value: [90.0]; solution annealing subsequent process: water quenching,tensile,77,K,,,United SFM,,,Dog bone shaped,rectangular,"9, 3.4, 2",,parallel to the rolling direction,,0.5925925925925926,0.001,s-1,,,,
"Rizi, MS; Minouei, H; Lee, BJ; Toroghinejad, MR; Hong, SI",Effects of carbon and molybdenum on the nanostructural evolution and strength/ductility trade-off in Fe40Mn40Co10Cr10 high-entropy alloys,JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.165108,HEA,3,298,K,213.0,MPa,581.0,MPa,80.0,%,,J,Fe39.5Mn40Co10Cr10C0.5,at.%,Fe39.13Mn41.23Co9.98Cr9.06C0.6,Fe39.13Mn41.23Co9.98Cr9.06C0.6,0.0,9.98,9.06,39.13,0.0,0.0,0.0,0.0,41.23,0.0,0.0,0.6,0.0,0.0,,[],arc melting; hot rolling; homogenization; water quenching; cold rolling; solution annealing,1473.0,,,arc melting equipment: water-cooled copper crucible environment: high-purity argon atmosphere repetition: 5; hot rolling at 1170 K thickness reduction: 60%; homogenization at 1473 K for 1 h environment: argon atmosphere; water quenching; cold rolling reduction unit: % reduction value: [90.0]; solution annealing subsequent process: water quenching,tensile,298,K,,,United SFM,,,Dog bone shaped,rectangular,"9, 3.4, 2",,parallel to the rolling direction,,0.6296296296296297,0.001,s-1,,,,
"Rizi, MS; Minouei, H; Lee, BJ; Toroghinejad, MR; Hong, SI",Effects of carbon and molybdenum on the nanostructural evolution and strength/ductility trade-off in Fe40Mn40Co10Cr10 high-entropy alloys,JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.165108,HEA,4,77,K,510.0,MPa,1022.0,MPa,110.0,%,,J,Fe39.5Mn40Co10Cr10C0.5,at.%,Fe39.13Mn41.23Co9.98Cr9.06C0.6,Fe39.13Mn41.23Co9.98Cr9.06C0.6,0.0,9.98,9.06,39.13,0.0,0.0,0.0,0.0,41.23,0.0,0.0,0.6,0.0,0.0,,[],arc melting; hot rolling; homogenization; water quenching; cold rolling; solution annealing,1473.0,,,arc melting equipment: water-cooled copper crucible environment: high-purity argon atmosphere repetition: 5; hot rolling at 1170 K thickness reduction: 60%; homogenization at 1473 K for 1 h environment: argon atmosphere; water quenching; cold rolling reduction unit: % reduction value: [90.0]; solution annealing subsequent process: water quenching,tensile,77,K,,,United SFM,,,Dog bone shaped,rectangular,"9, 3.4, 2",,parallel to the rolling direction,,0.6296296296296297,0.001,s-1,,,,
"Rizi, MS; Minouei, H; Lee, BJ; Toroghinejad, MR; Hong, SI",Effects of carbon and molybdenum on the nanostructural evolution and strength/ductility trade-off in Fe40Mn40Co10Cr10 high-entropy alloys,JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.165108,HEA,5,298,K,191.0,MPa,484.0,MPa,80.0,%,,J,Fe38.3Mn40Co10Cr10Mo1.7,at.%,Fe38.3Mn40.5Co9.7Cr9.8Mo1.7,Fe38.3Mn40.5Co9.7Cr9.8Mo1.7,0.0,9.7,9.8,38.3,0.0,0.0,0.0,0.0,40.5,0.0,1.7,0.0,0.0,0.0,,[],arc melting; hot rolling; homogenization; water quenching; cold rolling; solution annealing,1473.0,,,arc melting equipment: water-cooled copper crucible environment: high-purity argon atmosphere repetition: 5; hot rolling at 1170 K thickness reduction: 60%; homogenization at 1473 K for 1 h environment: argon atmosphere; water quenching; cold rolling reduction unit: % reduction value: [90.0]; solution annealing subsequent process: water quenching,tensile,298,K,,,United SFM,,,Dog bone shaped,rectangular,"9, 3.4, 2",,parallel to the rolling direction,,0.6296296296296297,0.001,s-1,,,,
"Rizi, MS; Minouei, H; Lee, BJ; Toroghinejad, MR; Hong, SI",Effects of carbon and molybdenum on the nanostructural evolution and strength/ductility trade-off in Fe40Mn40Co10Cr10 high-entropy alloys,JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.165108,HEA,6,77,K,,MPa,920.0,MPa,72.0,%,,J,Fe38.3Mn40Co10Cr10Mo1.7,at.%,Fe38.3Mn40.5Co9.7Cr9.8Mo1.7,Fe38.3Mn40.5Co9.7Cr9.8Mo1.7,0.0,9.7,9.8,38.3,0.0,0.0,0.0,0.0,40.5,0.0,1.7,0.0,0.0,0.0,,[],arc melting; hot rolling; homogenization; water quenching; cold rolling; solution annealing,1473.0,,,arc melting equipment: water-cooled copper crucible environment: high-purity argon atmosphere repetition: 5; hot rolling at 1170 K thickness reduction: 60%; homogenization at 1473 K for 1 h environment: argon atmosphere; water quenching; cold rolling reduction unit: % reduction value: [90.0]; solution annealing subsequent process: water quenching,tensile,77,K,,,United SFM,,,Dog bone shaped,rectangular,"9, 3.4, 2",,parallel to the rolling direction,,0.5925925925925926,0.001,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,1,77,K,384.0,MPa,947.7,MPa,96.9,%,,J,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,at.%,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,77,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,2,183,K,251.0,MPa,660.0,MPa,78.0,%,,J,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,at.%,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,183,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,3,223,K,212.0,MPa,584.0,MPa,76.9,%,,J,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,at.%,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,223,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,4,273,K,196.6,MPa,563.5,MPa,67.8,%,,J,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,at.%,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,273,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,5,297,K,178.4,MPa,522.7,MPa,63.5,%,,J,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,at.%,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,297,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,6,373,K,152.4,MPa,466.3,MPa,56.0,%,,J,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,at.%,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,373,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,7,473,K,126.4,MPa,423.9,MPa,53.0,%,,J,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,at.%,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,Fe20.0Mn20.0Cr20.0Ni20.0Co20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,473,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,8,77,K,527.9,MPa,1146.3,MPa,62.1,%,,J,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,at.%,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,0.0,19.1,20.1,20.2,20.4,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,77,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,9,183,K,360.6,MPa,823.7,MPa,68.7,%,,J,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,at.%,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,0.0,19.1,20.1,20.2,20.4,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,183,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,10,233,K,317.2,MPa,743.0,MPa,65.3,%,,J,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,at.%,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,0.0,19.1,20.1,20.2,20.4,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,233,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,11,273,K,282.5,MPa,670.2,MPa,66.7,%,,J,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,at.%,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,0.0,19.1,20.1,20.2,20.4,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,273,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,12,297,K,260.8,MPa,623.3,MPa,63.0,%,,J,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,at.%,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,0.0,19.1,20.1,20.2,20.4,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,297,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,13,373,K,217.4,MPa,532.3,MPa,59.2,%,,J,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,at.%,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,0.0,19.1,20.1,20.2,20.4,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,373,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
"Astafurova, EG; Reunova, KA; Panchenko, MY; Melnikov, EV; Astafurov, SV","Temperature dependence of tensile behavior, deformation mechanisms and fracture in nitrogen-alloyed FeMnCrNiCo(N) Cantor alloys",JOURNAL OF ALLOYS AND COMPOUNDS,2022,10.1016/j.jallcom.2022.166616,HEA,14,473,K,170.6,MPa,488.1,MPa,64.1,%,,J,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,at.%,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,Fe20.2Mn19.4Cr20.1Ni20.4Co19.1N0.8,0.0,19.1,20.1,20.2,20.4,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,rectangular,"[10.0, 10.0, 25.0]",vacuum induction melting; casting; cutting; annealing; multipass cold rolling; annealing; water-quenching,,1473.0,2.0,vacuum induction melting equipment: periclase crucible environment: pure Ar atmosphere; casting; cutting; annealing at 1473 K for 2 h; multipass cold rolling reduction unit: % reduction value: [80.0]; annealing at 1473 K for 2 h; water-quenching,tensile,473,K,,,Instron 1185 universal testing machine and LFM125 (Walter + Bai AG) electromechanical testing system,,,proportional flat dumbbell-shaped,rectangular,"12, 2.6, 1.4",,,,0.6666666666666666,0.0005,s-1,,,,
