"ID",Number,YS(MPa),UTS(MPa),El(%),Al(at%),Co(at%),Cr(at%),Fe(at%),Ni(at%),Ta(at%),Nb(at%),Mo(at%),Ti(at%),V(at%),Mn(at%),C(at%),Cu(at%),W(at%),Hom_Temp(K),CR(%),recrystalize temperature/K,recrystalize time/mins,Anneal_Temp(K),Anneal_Time(h),aging temperature/K,aging time/hours,?,T_K,E,?r,?.1,??,VEC,?H,?S,?.2,?.3,?.4,D.?,e/a,Ec_eV/atom,G,?.5,D.r,A,F,w,?G,D.G,total_at%,Processing_Description
356,387,984.0,1160.0,14.3,0.0,30.3,39.4,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,70.0,0,0.0,973,6.0,0,0.0,1.80241,1918.208,233.853,0.01393366,1.629214149,0.115421367,8.121,-5.252808,9.06684052,-3311.007374,46700.93014,1.034808303,0.11772762,1.303,4.29089,91.063,-0.022603716,0.01854966,-5.301938154,-289.4499435,13235.7056,0.211996092,19.045974,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 973K for 6.0 hours
357,388,793.0,1003.0,15.5,0.0,30.3,39.4,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,70.0,0,0.0,1073,6.0,0,0.0,1.80241,1918.208,233.853,0.01393366,1.629214149,0.115421367,8.121,-5.252808,9.06684052,-3311.007374,46700.93014,1.034808303,0.11772762,1.303,4.29089,91.063,-0.022603716,0.01854966,-5.301938154,-289.4499435,13235.7056,0.211996092,19.045974,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1073K for 6.0 hours
358,389,770.0,1090.0,17.0,15.0,21.25,21.25,21.25,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423,30.0,0,0.0,1373,0.0833,0,0.0,1.7885,1730.9375,201.3875,0.049156425,4.949744747,0.116491416,7.4625,-10.614375,13.31120698,-2170.722942,5508.79815,1.168728964,0.1258,1.725,4.165625,77.85,-0.062713752,0.055728125,-5.764587151,-39.4202689,11131.37323,0.340495739,26.934375,100.0,Homogenization was performed at 1423K. followed by cold rolling to 30.0% reduction. First heat treatment was performed at 1373K for 0.0833 hours
359,390,447.0,888.0,73.8,0.0,9.67,9.67,38.68,0.0,0.0,0.0,0.0,0.0,0.0,38.68,3.3,0.0,0.0,1373,0.0,0,0.0,0,0.0,0,0.0,1.733852,1800.0666,205.4568,0.066789197,6.861147333,0.203037588,7.3845,-8.13510024,10.80140789,-2390.044745,2421.407727,1.411907373,0.191136833,1.4505,3.845285,81.1666,-0.034503558,0.076639585,-7.270878255,-27.69648855,7684.12662,0.217505188,12.42409336,100.0,Homogenization was performed at 1373K
360,391,256.0,640.0,60.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,0,0.0,973,16.0,0,0.0,1.82,1871.75,224.75,0.01176159,1.321708679,0.096695398,8.25,-3.75,11.52565132,-5752.836761,83316.95755,1.034823207,0.1,1.5,4.3025,87.0,-0.017244782,0.01625,-7.38465545,-540.8620011,12617.80775,0.188344478,15.75,100.0,Homogenization was performed at 1473K. followed by cold rolling to 60.0% reduction. First heat treatment was performed at 973K for 16.0 hours
361,392,322.0,694.0,45.8,3.48,21.71,16.65,19.17,38.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,0,0.0,973,16.0,0,0.0,1.836086,1800.1871,212.6573,0.02806992,2.984636672,0.097453787,8.4899,-5.5816782,11.89603213,-3836.67471,15098.01271,1.170126043,0.096151301,1.4784,4.305323,81.6866,-0.025858163,0.0260364,-4.603622528,-82.31894647,13652.84684,0.21728179,15.58665548,100.0,Homogenization was performed at 1473K. followed by cold rolling to 60.0% reduction. First heat treatment was performed at 973K for 16.0 hours
362,393,842.0,1067.0,13.8,6.63,17.69,16.47,17.38,41.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,0,0.0,973,16.0,0,0.0,1.829724,1771.2373,207.8299,0.036648409,3.808317541,0.105299781,8.3526,-7.4899708,12.07262774,-2854.949522,8988.589953,1.169824969,0.105280894,1.4833,4.277734,79.9742,-0.035900568,0.035362094,-5.018246064,-56.95524016,13441.09198,0.252227796,18.20162096,100.0,Homogenization was performed at 1473K. followed by cold rolling to 60.0% reduction. First heat treatment was performed at 973K for 16.0 hours
363,394,910.0,1200.0,14.0,10.02,14.86,13.54,14.1,47.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,0,0.0,973,16.0,0,0.0,1.830352,1727.1888,200.4588,0.043727393,4.382770385,0.110330576,8.3264,-9.3002784,11.75963932,-2183.925734,6150.165831,1.169572967,0.108686635,1.49,4.258764,76.968,-0.043205728,0.043934442,-5.355464243,-45.50589679,13617.26227,0.278877518,19.33592112,100.0,Homogenization was performed at 1473K. followed by cold rolling to 60.0% reduction. First heat treatment was performed at 973K for 16.0 hours
364,395,1000.0,1170.0,6.0,10.52,13.25,11.39,12.25,52.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,0,0.0,973,16.0,0,0.0,1.83619,1711.3163,197.7569,0.044880778,4.437741747,0.109736429,8.4305,-9.52904132,11.20159931,-2011.690246,5561.081797,1.169598592,0.105036356,1.4654,4.264589,75.7846,-0.042403287,0.044568468,-5.380054407,-44.08975751,14026.40521,0.277018828,18.41477612,100.0,Homogenization was performed at 1473K. followed by cold rolling to 60.0% reduction. First heat treatment was performed at 973K for 16.0 hours
365,396,523.0,965.0,65.0,0.0,33.33,33.34,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1073,1.0,0,0.0,1.816651,1892.0288,229.3383,0.013525824,1.550994704,0.11146046,8.3331,-4.88937768,9.133862485,-3534.505209,49926.0291,1.034832816,0.11112022,1.3333,4.309979,88.6693,-0.021526797,0.017778889,-5.552635099,-321.8517323,13840.60927,0.210060117,17.77948854,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
366,397,390.0,851.0,76.0,0.0,33.33,33.34,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1123,2.0,0,0.0,1.816651,1892.0288,229.3383,0.013525824,1.550994704,0.11146046,8.3331,-4.88937768,9.133862485,-3534.505209,49926.0291,1.034832816,0.11112022,1.3333,4.309979,88.6693,-0.021526797,0.017778889,-5.552635099,-321.8517323,13840.60927,0.210060117,17.77948854,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1123K for 2.0 hours
367,398,320.0,770.0,74.0,0.0,33.33,33.34,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1173,2.0,0,0.0,1.816651,1892.0288,229.3383,0.013525824,1.550994704,0.11146046,8.3331,-4.88937768,9.133862485,-3534.505209,49926.0291,1.034832816,0.11112022,1.3333,4.309979,88.6693,-0.021526797,0.017778889,-5.552635099,-321.8517323,13840.60927,0.210060117,17.77948854,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1173K for 2.0 hours
368,399,539.0,924.0,62.0,3.0,32.33,32.34,0.0,32.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1073,1.0,0,0.0,1.810451,1863.2588,224.5283,0.026926869,3.022922109,0.115297297,8.1731,-6.57914568,9.980092991,-2826.430208,13764.57666,1.169974441,0.11658034,1.3833,4.282379,86.7893,-0.033298575,0.026816049,-4.647447721,-85.80587418,13468.60349,0.244640591,20.37612854,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
369,400,421.0,869.0,79.0,3.0,32.33,32.34,0.0,32.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1123,2.0,0,0.0,1.810451,1863.2588,224.5283,0.026926869,3.022922109,0.115297297,8.1731,-6.57914568,9.980092991,-2826.430208,13764.57666,1.169974441,0.11658034,1.3833,4.282379,86.7893,-0.033298575,0.026816049,-4.647447721,-85.80587418,13468.60349,0.244640591,20.37612854,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1123K for 2.0 hours
370,401,342.0,790.0,69.0,3.0,32.33,32.34,0.0,32.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1173,2.0,0,0.0,1.810451,1863.2588,224.5283,0.026926869,3.022922109,0.115297297,8.1731,-6.57914568,9.980092991,-2826.430208,13764.57666,1.169974441,0.11658034,1.3833,4.282379,86.7893,-0.033298575,0.026816049,-4.647447721,-85.80587418,13468.60349,0.244640591,20.37612854,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1173K for 2.0 hours
371,402,733.0,1063.0,49.0,0.0,32.33,32.34,0.0,32.33,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1073,1.0,0,0.0,1.826951,1922.1488,232.3283,0.019296871,2.241604603,0.124424007,8.2631,-5.06598168,9.980092991,-3786.674524,26801.60524,1.106010478,0.12453622,1.3533,4.385279,89.7893,-0.022171834,0.022742049,-4.523641743,-144.6342898,13774.64414,0.216265055,18.90141254,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
372,403,535.0,963.0,73.0,0.0,32.33,32.34,0.0,32.33,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1123,2.0,0,0.0,1.826951,1922.1488,232.3283,0.019296871,2.241604603,0.124424007,8.2631,-5.06598168,9.980092991,-3786.674524,26801.60524,1.106010478,0.12453622,1.3533,4.385279,89.7893,-0.022171834,0.022742049,-4.523641743,-144.6342898,13774.64414,0.216265055,18.90141254,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1123K for 2.0 hours
373,404,435.0,901.0,74.0,0.0,32.33,32.34,0.0,32.33,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1173,2.0,0,0.0,1.826951,1922.1488,232.3283,0.019296871,2.241604603,0.124424007,8.2631,-5.06598168,9.980092991,-3786.674524,26801.60524,1.106010478,0.12453622,1.3533,4.385279,89.7893,-0.022171834,0.022742049,-4.523641743,-144.6342898,13774.64414,0.216265055,18.90141254,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1173K for 2.0 hours
374,405,192.0,462.0,52.2,0.0,20.0,20.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1473,0.0,0,0.0,0,0.0,0,0.0,1.7436,1801.14,220.42,0.037161836,4.095605957,0.134220118,7.68,-2.6368,12.60634838,-8611.118905,9128.406632,1.114005484,0.146528,1.5,3.9468,86.36,-0.013680077,0.047664,-5.282748802,-55.79521503,9181.551926,0.168483922,13.4192,100.0,Homogenization was performed at 1473K
375,406,523.0,719.0,28.4,0.0,20.0,20.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1473,70.0,0,0.0,1073,0.08333,0,0.0,1.7436,1801.14,220.42,0.037161836,4.095605957,0.134220118,7.68,-2.6368,12.60634838,-8611.118905,9128.406632,1.114005484,0.146528,1.5,3.9468,86.36,-0.013680077,0.047664,-5.282748802,-55.79521503,9181.551926,0.168483922,13.4192,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1073K for 0.08333 hours
376,407,512.0,706.0,23.3,0.0,20.0,20.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1473,70.0,0,0.0,1073,0.16667,0,0.0,1.7436,1801.14,220.42,0.037161836,4.095605957,0.134220118,7.68,-2.6368,12.60634838,-8611.118905,9128.406632,1.114005484,0.146528,1.5,3.9468,86.36,-0.013680077,0.047664,-5.282748802,-55.79521503,9181.551926,0.168483922,13.4192,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1073K for 0.16667 hours
377,408,382.0,644.0,33.3,0.0,20.0,20.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1473,70.0,0,0.0,1173,0.08333,0,0.0,1.7436,1801.14,220.42,0.037161836,4.095605957,0.134220118,7.68,-2.6368,12.60634838,-8611.118905,9128.406632,1.114005484,0.146528,1.5,3.9468,86.36,-0.013680077,0.047664,-5.282748802,-55.79521503,9181.551926,0.168483922,13.4192,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1173K for 0.08333 hours
378,409,160.0,407.0,64.9,0.0,20.0,20.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1473,0.0,0,0.0,0,0.0,0,0.0,1.7728,1823.27,221.04,0.032241517,3.563332456,0.124387138,7.87,-2.9872,12.78642225,-7804.331849,12300.36808,1.11442336,0.132664,1.54,4.0781,86.24,-0.013902928,0.038286,-4.949956571,-67.28740924,10122.27279,0.169700508,13.5848,100.0,Homogenization was performed at 1473K
379,410,470.0,795.0,68.5,0.0,20.0,20.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1473,70.0,0,0.0,1073,0.08333,0,0.0,1.7728,1823.27,221.04,0.032241517,3.563332456,0.124387138,7.87,-2.9872,12.78642225,-7804.331849,12300.36808,1.11442336,0.132664,1.54,4.0781,86.24,-0.013902928,0.038286,-4.949956571,-67.28740924,10122.27279,0.169700508,13.5848,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1073K for 0.08333 hours
380,411,430.0,768.0,67.4,0.0,20.0,20.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1473,70.0,0,0.0,1073,0.16667,0,0.0,1.7728,1823.27,221.04,0.032241517,3.563332456,0.124387138,7.87,-2.9872,12.78642225,-7804.331849,12300.36808,1.11442336,0.132664,1.54,4.0781,86.24,-0.013902928,0.038286,-4.949956571,-67.28740924,10122.27279,0.169700508,13.5848,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1073K for 0.16667 hours
381,412,298.0,668.0,74.7,0.0,20.0,20.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1473,70.0,0,0.0,1173,0.08333,0,0.0,1.7728,1823.27,221.04,0.032241517,3.563332456,0.124387138,7.87,-2.9872,12.78642225,-7804.331849,12300.36808,1.11442336,0.132664,1.54,4.0781,86.24,-0.013902928,0.038286,-4.949956571,-67.28740924,10122.27279,0.169700508,13.5848,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1173K for 0.08333 hours
382,413,1074.0,1331.0,8.2,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1323,91.0,0,0.0,0,0.0,0,0.0,1.766,1801.2,219.4,0.036643873,4.019832882,0.138361844,8.0,-4.16,13.3808668,-5793.658002,9965.096442,1.114281099,0.1504,1.4,4.024,85.6,-0.014576561,0.0464,-5.214125557,-56.69187889,10506.91257,0.174312219,13.76,100.0,Homogenization was performed at 1323K. followed by cold rolling to 91.0% reduction
383,414,253.0,1062.0,77.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1323,91.0,0,0.0,1173,1.0,0,0.0,1.766,1801.2,219.4,0.036643873,4.019832882,0.138361844,8.0,-4.16,13.3808668,-5793.658002,9965.096442,1.114281099,0.1504,1.4,4.024,85.6,-0.014576561,0.0464,-5.214125557,-56.69187889,10506.91257,0.174312219,13.76,100.0,Homogenization was performed at 1323K. followed by cold rolling to 91.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
384,415,1122.0,1382.0,8.6,0.0,19.814,19.814,19.814,19.814,0.0,0.0,0.0,0.0,0.0,19.814,0.93,0.0,0.0,1323,91.0,0,0.0,0,0.0,0,0.0,1.7732912,1821.15594,217.37818,0.048043304,5.221783015,0.156936611,7.9628,-5.984652262,13.69506814,-4167.469321,5933.329409,1.429091376,0.162062352,1.38698,4.0551178,84.84112,-0.022663629,0.053280322,-6.007008056,-40.19207984,10521.9545,0.197904255,15.00889893,100.0,Homogenization was performed at 1323K. followed by cold rolling to 91.0% reduction
385,416,401.0,1147.0,64.0,0.0,19.814,19.814,19.814,19.814,0.0,0.0,0.0,0.0,0.0,19.814,0.93,0.0,0.0,1323,91.0,0,0.0,1173,1.0,0,0.0,1.7732912,1821.15594,217.37818,0.048043304,5.221783015,0.156936611,7.9628,-5.984652262,13.69506814,-4167.469321,5933.329409,1.429091376,0.162062352,1.38698,4.0551178,84.84112,-0.022663629,0.053280322,-6.007008056,-40.19207984,10521.9545,0.197904255,15.00889893,100.0,Homogenization was performed at 1323K. followed by cold rolling to 91.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
386,417,1142.0,1563.0,6.6,0.0,19.724,19.724,19.724,19.724,0.0,0.0,0.0,0.0,0.0,19.724,1.38,0.0,0.0,1323,91.0,0,0.0,0,0.0,0,0.0,1.7768192,1830.81204,216.39988,0.052577924,5.68892827,0.165060627,7.9448,-6.854989414,13.80156096,-3686.083587,4992.537457,1.4287994,0.167617392,1.38068,4.0701748,84.47392,-0.026491364,0.056560227,-6.335910527,-36.03122724,10529.2393,0.208492096,15.60392465,100.0,Homogenization was performed at 1323K. followed by cold rolling to 91.0% reduction
387,418,504.0,1100.0,47.0,0.0,19.724,19.724,19.724,19.724,0.0,0.0,0.0,0.0,0.0,19.724,1.38,0.0,0.0,1323,91.0,0,0.0,1173,1.0,0,0.0,1.7768192,1830.81204,216.39988,0.052577924,5.68892827,0.165060627,7.9448,-6.854989414,13.80156096,-3686.083587,4992.537457,1.4287994,0.167617392,1.38068,4.0701748,84.47392,-0.026491364,0.056560227,-6.335910527,-36.03122724,10529.2393,0.208492096,15.60392465,100.0,Homogenization was performed at 1323K. followed by cold rolling to 91.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
388,419,1190.0,1616.0,4.9,0.0,19.632,19.632,19.632,19.632,0.0,0.0,0.0,0.0,0.0,19.632,1.84,0.0,0.0,1323,91.0,0,0.0,0,0.0,0,0.0,1.7804256,1840.68272,215.39984,0.056776993,6.114877559,0.172896856,7.9264,-7.736201626,13.89742776,-3306.629838,4311.115475,1.428501417,0.173236537,1.37424,4.0855664,84.09856,-0.030348068,0.059879799,-6.64191224,-32.88389958,10536.69032,0.218870573,16.20591759,100.0,Homogenization was performed at 1323K. followed by cold rolling to 91.0% reduction
389,420,527.0,1132.0,42.0,0.0,19.632,19.632,19.632,19.632,0.0,0.0,0.0,0.0,0.0,19.632,1.84,0.0,0.0,1323,91.0,0,0.0,1173,1.0,0,0.0,1.7804256,1840.68272,215.39984,0.056776993,6.114877559,0.172896856,7.9264,-7.736201626,13.89742776,-3306.629838,4311.115475,1.428501417,0.173236537,1.37424,4.0855664,84.09856,-0.030348068,0.059879799,-6.64191224,-32.88389958,10536.69032,0.218870573,16.20591759,100.0,Homogenization was performed at 1323K. followed by cold rolling to 91.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
390,421,1094.0,1205.0,9.6,4.76,23.81,23.81,23.81,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,80.0,0,0.0,0,0.0,0,0.0,1.810004,1827.0655,217.3363,0.031178384,3.388097345,0.104423082,8.0001,-6.21221948,12.56822197,-3696.418781,12929.05044,1.169750323,0.109746957,1.5714,4.259065,84.0964,-0.034373343,0.030380131,-4.81787179,-70.42962479,12129.21443,0.244970862,19.817063,100.0,Homogenization was performed at 1373K. followed by cold rolling to 80.0% reduction
391,422,1439.0,1541.0,7.2,4.76,23.81,23.81,23.81,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,80.0,0,0.0,823,0.25,0,0.0,1.810004,1827.0655,217.3363,0.031178384,3.388097345,0.104423082,8.0001,-6.21221948,12.56822197,-3696.418781,12929.05044,1.169750323,0.109746957,1.5714,4.259065,84.0964,-0.034373343,0.030380131,-4.81787179,-70.42962479,12129.21443,0.244970862,19.817063,100.0,Homogenization was performed at 1373K. followed by cold rolling to 80.0% reduction. First heat treatment was performed at 823K for 0.25 hours
392,423,1312.0,1404.0,6.9,4.76,23.81,23.81,23.81,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,80.0,0,0.0,823,1.0,0,0.0,1.810004,1827.0655,217.3363,0.031178384,3.388097345,0.104423082,8.0001,-6.21221948,12.56822197,-3696.418781,12929.05044,1.169750323,0.109746957,1.5714,4.259065,84.0964,-0.034373343,0.030380131,-4.81787179,-70.42962479,12129.21443,0.244970862,19.817063,100.0,Homogenization was performed at 1373K. followed by cold rolling to 80.0% reduction. First heat treatment was performed at 823K for 1.0 hours
393,424,1443.0,1544.0,3.1,4.76,23.81,23.81,23.81,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,80.0,0,0.0,823,25.0,0,0.0,1.810004,1827.0655,217.3363,0.031178384,3.388097345,0.104423082,8.0001,-6.21221948,12.56822197,-3696.418781,12929.05044,1.169750323,0.109746957,1.5714,4.259065,84.0964,-0.034373343,0.030380131,-4.81787179,-70.42962479,12129.21443,0.244970862,19.817063,100.0,Homogenization was performed at 1373K. followed by cold rolling to 80.0% reduction. First heat treatment was performed at 823K for 25.0 hours
394,425,199.0,495.0,55.0,0.0,33.33,0.0,33.34,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.0,0,0.0,1173,1.0,0,0.0,1.873329,1769.0042,206.6671,0.006532131,0.674988251,0.032999511,8.9999,-1.33346664,9.133862485,-12117.16935,214064.5445,1.017387167,0.035557111,1.6667,4.369991,77.6671,-0.000851087,0.008889111,2.614596394,477.9341072,14415.34887,0.039802636,3.1113555,100.0,followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
395,426,331.0,651.0,45.0,7.14,28.57,0.0,28.58,28.57,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0,70.0,0,0.0,1173,1.0,0,0.0,1.831441,1691.4638,196.2189,0.042645215,4.183898577,0.107676244,8.4287,-6.67133064,12.06133412,-3058.057102,6632.156017,1.169418543,0.09855057,1.7143,4.195775,74.1447,-0.022307693,0.043865591,-5.14810849,-46.5747876,12517.47133,0.184322768,9.61009782,100.0,followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
396,427,810.0,976.0,27.0,12.5,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0,70.0,0,0.0,1173,1.0,0,0.0,1.8,1633.25,188.375,0.05206636,4.904000274,0.131053424,8.0,-10.0625,12.96635773,-2104.576772,4783.03509,1.168492567,0.131875,1.75,4.065,71.5,-0.035667359,0.063125,-5.629888418,-36.62909579,11234.24099,0.243653866,13.8125,100.0,followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
397,428,160.0,398.0,68.0,6.96,23.26,23.26,23.26,23.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423,90.0,0,0.0,1423,1.0,0,0.0,1.805384,1806.413,213.9098,0.036357787,3.888643518,0.107494058,7.8846,-7.26102768,12.82360766,-3190.282782,9700.973766,1.169529641,0.113761869,1.6044,4.23899,82.7544,-0.041348349,0.036407482,-5.091936278,-57.29637422,11908.78149,0.26769941,21.534108,100.0,Homogenization was performed at 1423K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1423K for 1.0 hours
398,429,940.0,1095.0,28.1,6.96,23.26,23.26,23.26,23.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423,90.0,0,0.0,1173,0.5,0,0.0,1.805384,1806.413,213.9098,0.036357787,3.888643518,0.107494058,7.8846,-7.26102768,12.82360766,-3190.282782,9700.973766,1.169529641,0.113761869,1.6044,4.23899,82.7544,-0.041348349,0.036407482,-5.091936278,-57.29637422,11908.78149,0.26769941,21.534108,100.0,Homogenization was performed at 1423K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1173K for 0.5 hours
399,430,840.0,1048.0,34.0,6.96,23.26,23.26,23.26,23.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423,90.0,0,0.0,893,50.0,0,0.0,1.805384,1806.413,213.9098,0.036357787,3.888643518,0.107494058,7.8846,-7.26102768,12.82360766,-3190.282782,9700.973766,1.169529641,0.113761869,1.6044,4.23899,82.7544,-0.041348349,0.036407482,-5.091936278,-57.29637422,11908.78149,0.26769941,21.534108,100.0,Homogenization was performed at 1423K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 893K for 50.0 hours
400,431,1850.0,1862.0,4.5,6.96,23.26,23.26,23.26,23.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423,90.0,0,0.0,823,24.0,0,0.0,1.805384,1806.413,213.9098,0.036357787,3.888643518,0.107494058,7.8846,-7.26102768,12.82360766,-3190.282782,9700.973766,1.169529641,0.113761869,1.6044,4.23899,82.7544,-0.041348349,0.036407482,-5.091936278,-57.29637422,11908.78149,0.26769941,21.534108,100.0,Homogenization was performed at 1423K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 823K for 24.0 hours
