ID,References,Ag(wt%),Al(wt%),Be(wt%),Ce(wt%),Cr(wt%),Cu(wt%),Fe(wt%),Li(wt%),Mg(wt%),Mn(wt%),Ni(wt%),Re(wt%),Si(wt%),Sn(wt%),Ti(wt%),V(wt%),Zn(wt%),Zr(wt%),ST1,TIME1,ST2,TIME2,ST3,TIME3,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,Processing_Description,UTS(MPa)
309,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",0.0,98.85,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,40,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,120.0
310,"李念军. 7075铝合金搅拌摩擦加工及热处理后的组织性能表征研究. 重庆大学, 2017. DOI: CNKI: CDMD: 2. 1017. 722328. ",0.0,89.38,0.0,0.0,0.21,1.39,0.38,0.0,2.57,0.21,0.0,0.0,0.36,0.0,0.16,0.0,5.34,0.0,470,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,515.0
311,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.2,0.0,0.0,0.0,3.76,0.0,1.34,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,625.0
312,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.21,0.0,0.0,0.0,3.81,0.0,1.28,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,623.0
313,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.26,0.0,0.0,0.0,3.66,0.0,1.38,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,617.0
314,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.04,0.0,0.0,0.0,4.16,0.0,1.1,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,609.0
315,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,92.75,0.0,0.0,0.0,4.15,0.0,1.4,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,608.0
316,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.28,0.0,0.0,0.0,3.92,0.0,1.1,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,601.0
317,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.54,0.0,0.0,0.0,3.58,0.0,1.18,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,601.0
318,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.38,0.0,0.0,0.0,3.48,0.0,1.44,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,601.0
319,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.5,0.0,0.0,0.0,3.54,0.0,1.26,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,586.0
320,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.37,0.0,0.0,0.0,3.45,0.0,1.48,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,579.0
321,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.69,0.0,0.0,0.0,3.35,0.0,1.26,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,578.0
322,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.64,0.0,0.0,0.0,3.66,0.0,1.0,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,578.0
323,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.61,0.0,0.0,0.0,3.63,0.0,1.06,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,570.0
324,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.62,0.0,0.0,0.0,3.74,0.0,0.94,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,569.0
325,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.91,0.0,0.0,0.0,3.41,0.0,0.98,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,568.0
326,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.57,0.0,0.0,0.0,3.77,0.0,0.96,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,568.0
327,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,93.88,0.0,0.0,0.0,3.3,0.0,1.12,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,551.0
328,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",0.4,94.1,0.0,0.0,0.0,3.24,0.0,0.96,0.4,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.1,525,90,0,0,0,0,6.0,160,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,550.0
329,"李杰. 热处理对7055合金组织和性能的影响. 中南大学, 2005. DOI: 10. 7666/d. y992630. ",0.0,86.43,0.0,0.0,0.12,2.5,0.1,0.0,2.8,0.0,0.0,0.0,0.05,0.0,0.0,0.0,8.0,0.0,460,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,585.0
330,"李杰. 热处理对7055合金组织和性能的影响. 中南大学, 2005. DOI: 10. 7666/d. y992630. ",0.0,86.43,0.0,0.0,0.12,2.5,0.1,0.0,2.8,0.0,0.0,0.0,0.05,0.0,0.0,0.0,8.0,0.0,460,60,0,0,0,0,0.0,120,8.0,160,24.0,0,0.0,the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,529.0
331,"李杰. 热处理对7055合金组织和性能的影响. 中南大学, 2005. DOI: 10. 7666/d. y992630. ",0.0,86.43,0.0,0.0,0.12,2.5,0.1,0.0,2.8,0.0,0.0,0.0,0.05,0.0,0.0,0.0,8.0,0.0,460,60,0,0,0,0,0.0,120,24.0,170,1.5,120,24.0,the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,567.0
332,"李杰, 尹志民, 王涛, 等. 固溶-单级时效处理对7055铝合金力学和电学性能的影响. 轻合金加工技术, 2004, 32(11): 39-43. DOI: 10. 3969/j. issn. 1007-7235. 2004. 11. 010. ",0.0,86.55,0.0,0.0,0.0,2.5,0.01,0.0,2.8,0.0,0.0,0.0,0.02,0.0,0.0,0.0,8.0,0.12,470,30,480,45,490,60,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 30.0min. the second heat treatment is Solution treatment at 480℃ for 45.0min. the third heat treatment is Solution treatment at 490℃ for 1h. the fourth heat treatment is Aging at 120.0℃ for 24.0 hours.,513.0
333,"李慧中, 朱泽晓, 梁霄鹏等. T6热处理对锻造Al-4. 4Cu-0. 7Mg-0. 6Si合金显微组织及力学性能的影响（英文）. Transactions of Nonferrous Metals Society of China, 2017, 27(12): 2539-2547. DOI: 10. 1117/12. 835362",0.0,94.3,0.0,0.0,0.0,4.4,0.0,0.0,0.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,520,60,0,0,0,0,0.0,170,16.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 520℃ for 1h. the second heat treatment is Aging at 170.0℃ for 16.0 hours.,504.0
334,"李慧中, 梁霄鹏, 张新明, 等. Fe和Si含量对2519铝合金组织与力学性能的影响. 中南大学学报（自然科学版）, 2008, 39(3): 527-531. DOI: CNKI: SUN: ZNGD. 0. 2008-03-021. ",0.0,93.21,0.0,0.0,0.0,6.0,0.06,0.0,0.29,0.2,0.0,0.0,0.01,0.0,0.06,0.0,0.0,0.17,530,120,0,0,0,0,10.0,170,21.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 10.0% reduction. the third heat treatment is Aging at 170.0℃ for 21.0 hours.,510.0
335,"李慧中, 梁霄鹏, 张新明, 等. Fe和Si含量对2519铝合金组织与力学性能的影响. 中南大学学报（自然科学版）, 2008, 39(3): 527-531. DOI: CNKI: SUN: ZNGD. 0. 2008-03-021. ",0.0,93.26,0.0,0.0,0.0,5.9,0.08,0.0,0.28,0.21,0.0,0.0,0.03,0.0,0.05,0.0,0.0,0.19,530,120,0,0,0,0,10.0,170,21.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 10.0% reduction. the third heat treatment is Aging at 170.0℃ for 21.0 hours.,507.0
336,"李慧中, 梁霄鹏, 张新明, 等. Fe和Si含量对2519铝合金组织与力学性能的影响. 中南大学学报（自然科学版）, 2008, 39(3): 527-531. DOI: CNKI: SUN: ZNGD. 0. 2008-03-021. ",0.0,92.98,0.0,0.0,0.0,6.1,0.1,0.0,0.31,0.22,0.0,0.0,0.04,0.0,0.07,0.0,0.0,0.18,530,120,0,0,0,0,10.0,170,21.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 10.0% reduction. the third heat treatment is Aging at 170.0℃ for 21.0 hours.,500.0
337,"李慧中, 梁霄鹏, 张新明, 等. Fe和Si含量对2519铝合金组织与力学性能的影响. 中南大学学报（自然科学版）, 2008, 39(3): 527-531. DOI: CNKI: SUN: ZNGD. 0. 2008-03-021. ",0.0,93.08,0.0,0.0,0.0,6.0,0.12,0.0,0.3,0.18,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.2,530,120,0,0,0,0,10.0,170,21.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 10.0% reduction. the third heat treatment is Aging at 170.0℃ for 21.0 hours.,475.0
338,"李慧中, 梁霄鹏, 张新明, 等. Fe和Si含量对2519铝合金组织与力学性能的影响. 中南大学学报（自然科学版）, 2008, 39(3): 527-531. DOI: CNKI: SUN: ZNGD. 0. 2008-03-021. ",0.0,92.98,0.0,0.0,0.0,5.9,0.2,0.0,0.32,0.2,0.0,0.0,0.11,0.0,0.08,0.0,0.0,0.21,530,120,0,0,0,0,10.0,170,21.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 530℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 10.0% reduction. the third heat treatment is Aging at 170.0℃ for 21.0 hours.,460.0
339,"李慧. 高强7075铝合金疲劳损伤微观机理和循环形变特性的研究. 合肥工业大学, 2015. DOI: 10. 7666/d. Y2925350. ",0.0,89.1,0.0,0.0,0.22,1.56,0.38,0.0,2.8,0.1,0.01,0.0,0.08,0.0,0.03,0.0,5.72,0.0,470,120,0,0,0,0,2.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Cold rolling at 20℃ with 2.0% reduction. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,529.0
340,"李赫亮, 袁晓光, 吴明富, 等. 轧制工艺对Al-Mg-Si合金板材力学性能的影响. 特种铸造及有色合金, 2013, 33(2): 108-111. DOI: CNKI: SUN: TZZZ. 0. 2013-02-005. ",0.0,96.77,0.0,0.0,0.0,0.737,0.238,0.0,0.368,0.369,0.0,0.0,1.235,0.0,0.0,0.0,0.0,0.283,540,30,0,0,0,0,0.0,180,5.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 540℃ for 30.0min. the second heat treatment is Aging at 180.0℃ for 5.0 hours.,398.4
341,"李海, 史志欣, 王芝秀, 等. Mn和Cr对Al-Mg-Si-Cu合金组织及性能的影响. 材料热处理学报, 2011, 32(10): 100-105. DOI: CNKI: SUN: JSCL. 0. 2011-10-019",0.0,96.05,0.0,0.0,0.0,0.94,0.13,0.0,1.12,0.58,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,540,30,0,0,0,0,0.0,180,6.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 540℃ for 30.0min. the second heat treatment is Aging at 180.0℃ for 6.0 hours.,456.0
342,"李海, 史志欣, 王芝秀, 等. Mn和Cr对Al-Mg-Si-Cu合金组织及性能的影响. 材料热处理学报, 2011, 32(10): 100-105. DOI: CNKI: SUN: JSCL. 0. 2011-10-019",0.0,95.95,0.0,0.0,0.15,0.89,0.12,0.0,1.1,0.62,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,540,30,0,0,0,0,0.0,180,6.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 540℃ for 30.0min. the second heat treatment is Aging at 180.0℃ for 6.0 hours.,437.0
343,"李海, 史志欣, 王芝秀, 等. Mn和Cr对Al-Mg-Si-Cu合金组织及性能的影响. 材料热处理学报, 2011, 32(10): 100-105. DOI: CNKI: SUN: JSCL. 0. 2011-10-019",0.0,96.44,0.0,0.0,0.16,0.91,0.13,0.0,1.16,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,540,30,0,0,0,0,0.0,180,6.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 540℃ for 30.0min. the second heat treatment is Aging at 180.0℃ for 6.0 hours.,418.0
344,"李海, 史志欣, 王芝秀, 等. Mn和Cr对Al-Mg-Si-Cu合金组织及性能的影响. 材料热处理学报, 2011, 32(10): 100-105. DOI: CNKI: SUN: JSCL. 0. 2011-10-019",0.0,96.58,0.0,0.0,0.0,0.92,0.14,0.0,1.15,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,540,30,0,0,0,0,0.0,180,6.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 540℃ for 30.0min. the second heat treatment is Aging at 180.0℃ for 6.0 hours.,410.0
345,"李东锋, 张新明, 刘胜胆, 等. 锌镁含量对Al-Zn-Mg-Cu高强铝合金组织和性能的影响. 材料热处理学报, 2016, 37(3): 101-106. DOI: CNKI: SUN: JSCL. 0. 2016-03-018",0.0,91.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,617.0
346,"李保健. 7449铝合金热处理制度及其对组织与性能影响的研究. 中南林业科技大学, 2012. ",0.0,88.16,0.0,0.0,0.0,1.0,0.07,0.0,2.3,0.2,0.0,0.0,0.05,0.0,0.0,0.0,8.1,0.12,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,667.38
347,"李保健. 7449铝合金热处理制度及其对组织与性能影响的研究. 中南林业科技大学, 2012. ",0.0,88.16,0.0,0.0,0.0,1.0,0.07,0.0,2.3,0.2,0.0,0.0,0.05,0.0,0.0,0.0,8.1,0.12,475,60,0,0,0,0,0.0,100,36.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 100.0℃ for 36.0 hours.,671.92
348,"李保健. 7449铝合金热处理制度及其对组织与性能影响的研究. 中南林业科技大学, 2012. ",0.0,88.16,0.0,0.0,0.0,1.0,0.07,0.0,2.3,0.2,0.0,0.0,0.05,0.0,0.0,0.0,8.1,0.12,475,60,0,0,0,0,0.0,120,6.0,150,12.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,642.99
349,"李保健. 7449铝合金热处理制度及其对组织与性能影响的研究. 中南林业科技大学, 2012. ",0.0,88.16,0.0,0.0,0.0,1.0,0.07,0.0,2.3,0.2,0.0,0.0,0.05,0.0,0.0,0.0,8.1,0.12,475,60,0,0,0,0,0.0,120,6.0,165,24.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,546.11
350,"李保健. 7449铝合金热处理制度及其对组织与性能影响的研究. 中南林业科技大学, 2012. ",0.0,88.16,0.0,0.0,0.0,1.0,0.07,0.0,2.3,0.2,0.0,0.0,0.05,0.0,0.0,0.0,8.1,0.12,475,60,0,0,0,0,0.0,120,6.0,175,24.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,454.52
351,"李保健. 7449铝合金热处理制度及其对组织与性能影响的研究. 中南林业科技大学, 2012. ",0.0,88.16,0.0,0.0,0.0,1.0,0.07,0.0,2.3,0.2,0.0,0.0,0.05,0.0,0.0,0.0,8.1,0.12,475,60,0,0,0,0,0.0,120,24.0,190,0.5,120,24.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,670.65
352,"李保健. 7449铝合金热处理制度及其对组织与性能影响的研究. 中南林业科技大学, 2012. ",0.0,88.16,0.0,0.0,0.0,1.0,0.07,0.0,2.3,0.2,0.0,0.0,0.05,0.0,0.0,0.0,8.1,0.12,475,60,0,0,0,0,0.0,120,24.0,170,1.25,120,24.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,627.39
353,"李保健. 7449铝合金热处理制度及其对组织与性能影响的研究. 中南林业科技大学, 2012. ",0.0,88.16,0.0,0.0,0.0,1.0,0.07,0.0,2.3,0.2,0.0,0.0,0.05,0.0,0.0,0.0,8.1,0.12,475,60,0,0,0,0,0.0,120,24.0,180,1.25,120,24.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,654.32
354,"李保健. 7449铝合金热处理制度及其对组织与性能影响的研究. 中南林业科技大学, 2012. ",0.0,88.16,0.0,0.0,0.0,1.0,0.07,0.0,2.3,0.2,0.0,0.0,0.05,0.0,0.0,0.0,8.1,0.12,475,60,0,0,0,0,0.0,120,24.0,180,0.75,120,24.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,667.24
355,"黎彦希. Zr、Cr、Yb微量元素对AL-Zn-Mg-Cu系超强铝合金组织和性能的影响. 中南大学, 2014. ",0.0,87.2,0.0,0.0,0.09,1.3,0.0,0.0,2.41,0.0,0.0,0.3,0.0,0.0,0.0,0.0,8.54,0.16,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,732.0
