ID,Al(wt%),Si(wt%),Mn(wt%),Zn(wt%),Fe(wt%),Cu(wt%),Mg(wt%),Ti(wt%),Cr(wt%),Ni(wt%),Zr(wt%),Re(wt%),Ag(wt%),Li(wt%),V(wt%),Be(wt%),Sn(wt%),Ce(wt%),"Processing（T6:1),(T7X:2),(RRA:3),(T8:4),(T5:5),(只固溶:6),(挤压:7),(未描述:8),(只有均匀化:9)",总热处理工艺,ST（℃）多级固溶机制以|隔开,固溶时间（min）多级固溶机制以|隔开,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,UTS(MPa),References,Processing_Description,ST1,TIME1,ST2,TIME2,ST3,TIME3
282,88.617,0.048,0.31,6.23,0.15,1.58,2.88,0.025,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶1h+水淬+120℃时效24h,475,1,0.0,120,24.0,0,0.0,0,0.0,595.0,"李志辉, 熊柏青, 张永安, 等. 时效处理对Al-Zn-Mg-Cu合金力学及腐蚀性能的影响. 中国有色金属学会材料科学与合金加工学术年会. 2007. DOI: ConferenceArticle/5aa1747dc095d722208e8f04. ",the first heat treatment is Solution treatment at 475℃ for 1.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,1,0,0,0,0
283,88.617,0.048,0.31,6.23,0.15,1.58,2.88,0.025,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶1h+水淬+120℃一级时效24h+180℃二级时效1h+120℃三级时效22h,475,1,0.0,120,24.0,180,1.0,120,22.0,583.0,"李志辉, 熊柏青, 张永安, 等. 时效处理对Al-Zn-Mg-Cu合金力学及腐蚀性能的影响. 中国有色金属学会材料科学与合金加工学术年会. 2007. DOI: ConferenceArticle/5aa1747dc095d722208e8f04. ",the first heat treatment is Solution treatment at 475℃ for 1.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,1,0,0,0,0
284,86.36,0.0,0.0,8.2,0.0,2.1,2.2,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶1.5h+水淬+130℃时效24h,475,90,0.0,130,24.0,0,0.0,0,0.0,690.0,"李振亮, 谢建新, 陈伟, 等. 固溶处理对喷射沉积含镍高强Al-Zn-Mg-Cu合金组织和性能的影响. 中国有色金属学报, 2009, 19(12): 2099-2105. DOI: 10. 3321/j. issn: 1004-0609. 2009. 12. 005",the first heat treatment is Solution treatment at 475℃ for 90.0min. the second heat treatment is Aging at 130.0℃ for 24.0 hours.,475,90,0,0,0,0
285,87.22,0.0,0.0,8.1,0.0,2.3,2.05,0.0,0.0,0.0,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,3,475℃固溶40min+水淬+120℃一级时效24h+180℃二级时效0.5h+120℃三级时效24h,475,40,0.0,120,24.0,180,0.5,120,24.0,687.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
286,87.22,0.0,0.0,8.1,0.0,2.3,2.05,0.0,0.0,0.0,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,676.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
287,87.22,0.0,0.0,8.1,0.0,2.3,2.05,0.0,0.0,0.0,0.12,0.21,0.0,0.0,0.0,0.0,0.0,0.0,2,475℃固溶40min+水淬+120℃一级时效8h+150℃二级时效16h,475,40,0.0,120,8.0,150,16.0,0,0.0,679.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,475,40,0,0,0,0
288,91.4,0.0,0.0,6.2,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,534.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
289,89.09,0.0,0.0,6.2,0.0,2.4,2.2,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,500.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
290,92.11,0.0,0.37,4.78,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,484.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
291,91.8,0.0,0.0,6.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,450.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
292,92.69,0.0,0.0,4.78,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,440.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
293,92.98,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,430.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
294,93.8,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,400.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
295,92.64,0.0,0.0,4.94,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,369.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
296,94.13,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,363.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
297,95.4,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,360.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
298,93.28,0.0,0.5,4.7,0.0,0.0,1.4,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,348.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
299,93.7,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,475℃固溶40min+水淬+120℃一级时效8h+150℃二级时效16h,475,40,0.0,120,8.0,150,16.0,0,0.0,340.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,475,40,0,0,0,0
300,92.87,0.0,0.65,0.0,0.0,0.0,6.3,0.06,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,311.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
301,92.9,0.0,0.75,0.0,0.0,0.0,5.1,0.0,1.13,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,307.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
302,94.25,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,304.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
303,94.38,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,295.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
304,94.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,282.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
305,95.8,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,270.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
306,97.5,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,270.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
307,98.45,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,250.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
308,97.8,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,190.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
309,98.85,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,475℃固溶40min+水淬+120℃一级时效24h,475,40,0.0,120,24.0,0,0.0,0,0.0,120.0,"李文斌. 含Sc的超高强Al-Zn-Cu-Mg-Zr合金微观组织与性能研究. 中南大学, 2010. DOI: 10. 7666/d. y1918197. ",the first heat treatment is Solution treatment at 475℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,475,40,0,0,0,0
310,89.38,0.36,0.21,5.34,0.38,1.39,2.57,0.16,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶3h+水淬+120℃时效24h,470,120,0.0,120,24.0,0,0.0,0,0.0,515.0,"李念军. 7075铝合金搅拌摩擦加工及热处理后的组织性能表征研究. 重庆大学, 2017. DOI: CNKI: CDMD: 2. 1017. 722328. ",the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,120,0,0,0,0
311,93.2,0.0,0.3,0.4,0.0,3.76,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.34,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,625.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
312,93.21,0.0,0.3,0.4,0.0,3.81,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.28,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,623.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
313,93.26,0.0,0.3,0.4,0.0,3.66,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.38,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,617.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
314,93.04,0.0,0.3,0.4,0.0,4.16,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.1,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,609.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
315,92.75,0.0,0.3,0.4,0.0,4.15,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.4,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,608.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
316,93.28,0.0,0.3,0.4,0.0,3.92,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.1,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,601.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
317,93.54,0.0,0.3,0.4,0.0,3.58,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.18,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,601.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
318,93.38,0.0,0.3,0.4,0.0,3.48,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.44,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,601.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
319,93.5,0.0,0.3,0.4,0.0,3.54,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.26,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,586.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
320,93.37,0.0,0.3,0.4,0.0,3.45,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.48,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,579.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
321,93.69,0.0,0.3,0.4,0.0,3.35,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.26,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,578.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
322,93.64,0.0,0.3,0.4,0.0,3.66,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.0,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,578.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
323,93.61,0.0,0.3,0.4,0.0,3.63,0.4,0.1,0.0,0.0,0.1,0.0,0.4,1.06,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,570.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
324,93.62,0.0,0.3,0.4,0.0,3.74,0.4,0.1,0.0,0.0,0.1,0.0,0.4,0.94,0.0,0.0,0.0,0.0,4,525℃固溶1.5h+水淬+6%预变形+160℃时效24h,525,90,6.0,160,24.0,0,0.0,0,0.0,569.0,"李劲风, 陈永来, 张绪虎, 等. Cu、Li含量对Mg、Ag、Zn复合微合金化铝锂合金力学性能及微观组织的影响. 宇航材料工艺, 2015, 45(2): 24-28. DOI: 10. 3969/j. issn. 1007-2330. 2015. 02. 006. ",the first heat treatment is Solution treatment at 525℃ for 90.0min. the second heat treatment is Cold rolling at 20℃ with 6.0% reduction. the third heat treatment is Aging at 160.0℃ for 24.0 hours.,525,90,0,0,0,0
