structure,exfoliation_en,structure_description
"Full Formula (Al1 P1 S4)
Reduced Formula: AlPS4
abc   :   5.706076   5.070526  25.466788
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a       b         c  velocities
---  ----  --------  ------  --------  ---------------
  0  Al    0.5       0       0.225132  [0.0, 0.0, 0.0]
  1  P     0         0       0.225132  [0.0, 0.0, 0.0]
  2  S     0.775687  0.2171  0.177954  [0.0, 0.0, 0.0]
  3  S     0.224313  0.7829  0.177954  [0.0, 0.0, 0.0]
  4  S     0.775687  0.7829  0.272311  [0.0, 0.0, 0.0]
  5  S     0.224313  0.2171  0.272311  [0.0, 0.0, 0.0]",83.9889166666663,"AlPS4 is Silicon Disuphide-derived structured and crystallizes in the orthorhombic P222 space group. The structure is one-dimensional and consists of one AlPS4 ribbon oriented in the (0, 1, 0) direction. Al(1) is bonded in a 4-coordinate geometry to four equivalent S(1) atoms. All Al(1)-S(1) bond lengths are 2.26 Å. P(1) is bonded in a tetrahedral geometry to four equivalent S(1) atoms. All P(1)-S(1) bond lengths are 2.07 Å. S(1) is bonded in an L-shaped geometry to one Al(1) and one P(1) atom."
"Full Formula (Sc2 Cl2)
Reduced Formula: ScCl
abc   :   3.470466   3.470465  27.735518
angles:  90.000000  90.000000 120.000002
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Sc    0.666667  0.333333  0.133452  [0.0, 0.0, 0.0]
  1  Sc    0         0         0.223918  [0.0, 0.0, 0.0]
  2  Cl    0.333333  0.666667  0.074526  [0.0, 0.0, 0.0]
  3  Cl    0.333333  0.666667  0.282843  [0.0, 0.0, 0.0]",51.95300000000014,"ScCl crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of two ScCl sheets oriented in the (0, 0, 1) direction. Sc(1) is bonded in a 3-coordinate geometry to three equivalent Cl(1) atoms. All Sc(1)-Cl(1) bond lengths are 2.59 Å. Cl(1) is bonded in a distorted T-shaped geometry to three equivalent Sc(1) atoms."
"Full Formula (As8 S6)
Reduced Formula: As4S3
abc   :   7.087018   6.849812  28.944586
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (14)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  As    0.070159  0.145991  0.077934  [0.0, 0.0, 0.0]
  1  As    0.429841  0.145991  0.077934  [0.0, 0.0, 0.0]
  2  As    0.25      0.964622  0.139649  [0.0, 0.0, 0.0]
  3  As    0.75      0.519746  0.213956  [0.0, 0.0, 0.0]
  4  As    0.25      0.480254  0.164166  [0.0, 0.0, 0.0]
  5  As    0.75      0.035378  0.238473  [0.0, 0.0, 0.0]
  6  As    0.570159  0.854009  0.300188  [0.0, 0.0, 0.0]
  7  As    0.929841  0.854009  0.300188  [0.0, 0.0, 0.0]
  8  S     0.75      0.822414  0.179997  [0.0, 0.0, 0.0]
  9  S     0.009146  0.430012  0.112933  [0.0, 0.0, 0.0]
 10  S     0.490854  0.430012  0.112933  [0.0, 0.0, 0.0]
 11  S     0.509146  0.569988  0.265189  [0.0, 0.0, 0.0]
 12  S     0.990854  0.569988  0.265189  [0.0, 0.0, 0.0]
 13  S     0.25      0.177586  0.198125  [0.0, 0.0, 0.0]",93.97707142857126,"As4S3 is Indium-like structured and crystallizes in the monoclinic P2_1/m space group. The structure is zero-dimensional and consists of two As4S3 clusters. There are three inequivalent As sites. In the first As site, As(1) is bonded in a distorted water-like geometry to one As(2) and one S(2) atom. The As(1)-As(2) bond length is 2.52 Å. The As(1)-S(2) bond length is 2.24 Å. In the second As site, As(2) is bonded in a distorted single-bond geometry to two equivalent As(1) and one S(1) atom. The As(2)-S(1) bond length is 2.23 Å. In the third As site, As(3) is bonded in a distorted trigonal non-coplanar geometry to one S(1) and two equivalent S(2) atoms. The As(3)-S(1) bond length is 2.29 Å. Both As(3)-S(2) bond lengths are 2.29 Å. There are two inequivalent S sites. In the first S site, S(1) is bonded in a water-like geometry to one As(2) and one As(3) atom. In the second S site, S(2) is bonded in a water-like geometry to one As(1) and one As(3) atom."
"Full Formula (Si1 Te2)
Reduced Formula: SiTe2
abc   :   3.814906   3.814906  27.197909
angles:  90.000000  90.000000 119.999999
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Si    0.498095  0.096681  0.132325  [0.0, 0.0, 0.0]
  1  Te    0.164762  0.430015  0.192591  [0.0, 0.0, 0.0]
  2  Te    0.831428  0.763348  0.072058  [0.0, 0.0, 0.0]",92.34013333333336,"SiTe2 is trigonal omega-like structured and crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one SiTe2 sheet oriented in the (0, 0, 1) direction. Si(1) is bonded to six equivalent Te(1) atoms to form edge-sharing SiTe6 octahedra. All Si(1)-Te(1) bond lengths are 2.75 Å. Te(1) is bonded in a distorted T-shaped geometry to three equivalent Si(1) atoms."
"Full Formula (Cr4 Cl12)
Reduced Formula: CrCl3
abc   :   5.980336  10.358060  26.351741
angles:  90.000000  94.221393  90.000000
pbc   :       True       True       True
Sites (16)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Cr    0.906805  0.98016   0.156889  [0.0, 0.0, 0.0]
  1  Cr    0.906805  0.64682   0.156889  [0.0, 0.0, 0.0]
  2  Cr    0.406804  0.48016   0.156889  [0.0, 0.0, 0.0]
  3  Cr    0.406804  0.14682   0.156889  [0.0, 0.0, 0.0]
  4  Cl    0.100352  0.136432  0.207749  [0.0, 0.0, 0.0]
  5  Cl    0.100352  0.490548  0.207749  [0.0, 0.0, 0.0]
  6  Cl    0.069091  0.81349   0.207764  [0.0, 0.0, 0.0]
  7  Cl    0.600352  0.636432  0.207749  [0.0, 0.0, 0.0]
  8  Cl    0.600352  0.990548  0.207749  [0.0, 0.0, 0.0]
  9  Cl    0.569091  0.31349   0.207764  [0.0, 0.0, 0.0]
 10  Cl    0.244518  0.31349   0.106014  [0.0, 0.0, 0.0]
 11  Cl    0.213257  0.636432  0.106028  [0.0, 0.0, 0.0]
 12  Cl    0.213257  0.990548  0.106028  [0.0, 0.0, 0.0]
 13  Cl    0.744518  0.81349   0.106014  [0.0, 0.0, 0.0]
 14  Cl    0.713257  0.136432  0.106028  [0.0, 0.0, 0.0]
 15  Cl    0.713257  0.490548  0.106028  [0.0, 0.0, 0.0]",69.52256249999999,"CrCl3 is Aluminum trichloride-like structured and crystallizes in the monoclinic C2/m space group. The structure is two-dimensional and consists of one CrCl3 sheet oriented in the (0, 0, 1) direction. Cr(1) is bonded to six equivalent Cl(1,2) atoms to form edge-sharing CrCl6 octahedra. All Cr(1)-Cl(1,2) bond lengths are 2.35 Å. Cl(1,2) is bonded in an L-shaped geometry to two equivalent Cr(1) atoms."
"Full Formula (Te8 Br4)
Reduced Formula: Te2Br
abc   :   4.052155  12.836259  30.702413
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (12)
  #  SP       a         b         c  velocities
---  ----  ----  --------  --------  ---------------
  0  Te    0.75  0.764305  0.044262  [0.0, 0.0, 0.0]
  1  Te    0.25  0.923753  0.047441  [0.0, 0.0, 0.0]
  2  Te    0.25  0.308507  0.106857  [0.0, 0.0, 0.0]
  3  Te    0.75  0.458856  0.126721  [0.0, 0.0, 0.0]
  4  Te    0.25  0.958856  0.145284  [0.0, 0.0, 0.0]
  5  Te    0.75  0.808507  0.165148  [0.0, 0.0, 0.0]
  6  Te    0.75  0.423753  0.224564  [0.0, 0.0, 0.0]
  7  Te    0.25  0.264305  0.227743  [0.0, 0.0, 0.0]
  8  Br    0.25  0.596086  0.044009  [0.0, 0.0, 0.0]
  9  Br    0.75  0.138484  0.086284  [0.0, 0.0, 0.0]
 10  Br    0.25  0.638484  0.18572   [0.0, 0.0, 0.0]
 11  Br    0.75  0.096086  0.227996  [0.0, 0.0, 0.0]",101.53795833333324,"Te2Br crystallizes in the orthorhombic Pmn2_1 space group. The structure is one-dimensional and consists of two Te3Br ribbons oriented in the (1, 0, 0) direction and two TeBr ribbons oriented in the (1, 0, 0) direction. In each Te3Br ribbon, there are three inequivalent Te sites. In the first Te site, Te(2) is bonded in a single-bond geometry to one Te(4) atom. The Te(2)-Te(4) bond length is 3.04 Å. In the second Te site, Te(3) is bonded in a rectangular see-saw-like geometry to two equivalent Te(4) and two equivalent Br(2) atoms. Both Te(3)-Te(4) bond lengths are 2.86 Å. Both Te(3)-Br(2) bond lengths are 3.04 Å. In the third Te site, Te(4) is bonded in a 3-coordinate geometry to one Te(2) and two equivalent Te(3) atoms. Br(2) is bonded in an L-shaped geometry to two equivalent Te(3) atoms. In each TeBr ribbon, Te(1) is bonded in a 2-coordinate geometry to two equivalent Br(1) atoms. Both Te(1)-Br(1) bond lengths are 2.96 Å. Br(1) is bonded in an L-shaped geometry to two equivalent Te(1) atoms."
"Full Formula (Te8 I4)
Reduced Formula: Te2I
abc   :   4.158163  13.385289  30.074691
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (12)
  #  SP       a         b         c  velocities
---  ----  ----  --------  --------  ---------------
  0  Te    0.75  0.763255  0.045239  [0.0, 0.0, 0.0]
  1  Te    0.25  0.915611  0.049015  [0.0, 0.0, 0.0]
  2  Te    0.25  0.310367  0.113241  [0.0, 0.0, 0.0]
  3  Te    0.75  0.452206  0.136831  [0.0, 0.0, 0.0]
  4  Te    0.25  0.952206  0.14704   [0.0, 0.0, 0.0]
  5  Te    0.75  0.810367  0.17063   [0.0, 0.0, 0.0]
  6  Te    0.75  0.415611  0.234857  [0.0, 0.0, 0.0]
  7  Te    0.25  0.263255  0.238632  [0.0, 0.0, 0.0]
  8  I     0.25  0.589157  0.043715  [0.0, 0.0, 0.0]
  9  I     0.75  0.143711  0.083181  [0.0, 0.0, 0.0]
 10  I     0.25  0.643711  0.200691  [0.0, 0.0, 0.0]
 11  I     0.75  0.089157  0.240156  [0.0, 0.0, 0.0]",106.9255583333334,"TeITe crystallizes in the orthorhombic Pmn2_1 space group. The structure is one-dimensional and consists of two Te3I ribbons oriented in the (1, 0, 0) direction and two TeI ribbons oriented in the (1, 0, 0) direction. In each Te3I ribbon, there are three inequivalent Te sites. In the first Te site, Te(2) is bonded in a single-bond geometry to one Te(4) atom. The Te(2)-Te(4) bond length is 2.99 Å. In the second Te site, Te(3) is bonded in a rectangular see-saw-like geometry to two equivalent Te(4) and two equivalent I(2) atoms. Both Te(3)-Te(4) bond lengths are 2.90 Å. Both Te(3)-I(2) bond lengths are 3.18 Å. In the third Te site, Te(4) is bonded in a distorted T-shaped geometry to one Te(2) and two equivalent Te(3) atoms. I(2) is bonded in an L-shaped geometry to two equivalent Te(3) atoms. In each TeI ribbon, Te(1) is bonded in a 4-coordinate geometry to two equivalent I(1) atoms. Both Te(1)-I(1) bond lengths are 3.12 Å. I(1) is bonded in an L-shaped geometry to two equivalent Te(1) atoms."
"Full Formula (S3 N2 Cl2)
Reduced Formula: S3(NCl)2
abc   :   5.448671   6.417387  29.154412
angles:  90.000000  90.000000 112.248097
pbc   :       True       True       True
Sites (7)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  S     0.837616  0.770086  0.165583  [0.0, 0.0, 0.0]
  1  S     0.672365  0.362786  0.211841  [0.0, 0.0, 0.0]
  2  S     0.895905  0.810112  0.240338  [0.0, 0.0, 0.0]
  3  N     0.745176  0.50937   0.164298  [0.0, 0.0, 0.0]
  4  N     0.759105  0.542734  0.250273  [0.0, 0.0, 0.0]
  5  Cl    0.478219  0.85983   0.156179  [0.0, 0.0, 0.0]
  6  Cl    0.124056  0.252811  0.201619  [0.0, 0.0, 0.0]",101.22328571428608,"S3N2Cl2 is Indium-like structured and crystallizes in the triclinic P1 space group. The structure is zero-dimensional and consists of one S3N2Cl2 cluster. There are two inequivalent N sites. In the first N site, N(1) is bonded in a distorted single-bond geometry to one S(1) and one S(2) atom. The N(1)-S(1) bond length is 1.55 Å. The N(1)-S(2) bond length is 1.64 Å. In the second N site, N(2) is bonded in a single-bond geometry to one S(2) and one S(3) atom. The N(2)-S(2) bond length is 1.55 Å. The N(2)-S(3) bond length is 1.62 Å. There are three inequivalent S sites. In the first S site, S(1) is bonded in a distorted trigonal non-coplanar geometry to one N(1), one S(3), and one Cl(1) atom. The S(1)-S(3) bond length is 2.20 Å. The S(1)-Cl(1) bond length is 2.26 Å. In the second S site, S(2) is bonded in a water-like geometry to one N(1) and one N(2) atom. In the third S site, S(3) is bonded in a 3-coordinate geometry to one N(2), one S(1), and one Cl(2) atom. The S(3)-Cl(2) bond length is 2.87 Å. There are two inequivalent Cl sites. In the first Cl site, Cl(1) is bonded in a single-bond geometry to one S(1) atom. In the second Cl site, Cl(2) is bonded in a 3-coordinate geometry to one S(3) atom."
"Full Formula (Bi8 I8)
Reduced Formula: BiI
abc   :  14.673480   4.431106  30.617851
angles:  90.000000  97.152791  90.000000
pbc   :       True       True       True
Sites (16)
  #  SP            a    b         c  velocities
---  ----  ---------  ---  --------  ---------------
  0  Bi     0.489741  0.5  0.080868  [0.0, 0.0, 0.0]
  1  Bi    -0.010259  0    0.080868  [0.0, 0.0, 0.0]
  2  Bi     0.696917  0    0.173391  [0.0, 0.0, 0.0]
  3  Bi     0.55504   0.5  0.180848  [0.0, 0.0, 0.0]
  4  Bi     0.196917  0.5  0.173391  [0.0, 0.0, 0.0]
  5  Bi     0.05504   0    0.180848  [0.0, 0.0, 0.0]
  6  Bi     0.762202  0    0.273372  [0.0, 0.0, 0.0]
  7  Bi     0.262202  0.5  0.273372  [0.0, 0.0, 0.0]
  8  I      0.619408  0    0.050161  [0.0, 0.0, 0.0]
  9  I      0.119408  0.5  0.050161  [0.0, 0.0, 0.0]
 10  I      0.850977  0.5  0.103839  [0.0, 0.0, 0.0]
 11  I      0.350977  0    0.103839  [0.0, 0.0, 0.0]
 12  I      0.900998  0.5  0.250432  [0.0, 0.0, 0.0]
 13  I      0.400998  0    0.250432  [0.0, 0.0, 0.0]
 14  I      0.632526  0.5  0.304082  [0.0, 0.0, 0.0]
 15  I      0.132526  0    0.304082  [0.0, 0.0, 0.0]",77.68725625000006,"BiI crystallizes in the monoclinic C2/m space group. The structure is one-dimensional and consists of two BiI ribbons oriented in the (0, 1, 0) direction. There are two inequivalent Bi sites. In the first Bi site, Bi(1) is bonded to one Bi(2), two equivalent I(1), and two equivalent I(2) atoms to form distorted edge-sharing BiBiI4 square pyramids. The Bi(1)-Bi(2) bond length is 3.09 Å. Both Bi(1)-I(1) bond lengths are 3.14 Å. Both Bi(1)-I(2) bond lengths are 3.15 Å. In the second Bi site, Bi(2) is bonded in a distorted T-shaped geometry to one Bi(1) and two equivalent Bi(2) atoms. Both Bi(2)-Bi(2) bond lengths are 3.07 Å. There are two inequivalent I sites. In the first I site, I(2) is bonded in an L-shaped geometry to two equivalent Bi(1) atoms. In the second I site, I(1) is bonded in an L-shaped geometry to two equivalent Bi(1) atoms."
"Full Formula (Cr2 Br6)
Reduced Formula: CrBr3
abc   :   6.342737   6.342737  27.485237
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Cr    0         0         0.124226  [0.0, 0.0, 0.0]
  1  Cr    0.666667  0.333333  0.124214  [0.0, 0.0, 0.0]
  2  Br    0.980674  0.313987  0.071905  [0.0, 0.0, 0.0]
  3  Br    0.333312  0.019326  0.071905  [0.0, 0.0, 0.0]
  4  Br    0.686013  0.666688  0.071905  [0.0, 0.0, 0.0]
  5  Br    0.685992  0.019347  0.176534  [0.0, 0.0, 0.0]
  6  Br    0.333354  0.314008  0.176534  [0.0, 0.0, 0.0]
  7  Br    0.980653  0.666646  0.176534  [0.0, 0.0, 0.0]",79.07762500000004,"CrBr3 is Chromium trichloride-like structured and crystallizes in the trigonal P-31m space group. The structure is two-dimensional and consists of one CrBr3 sheet oriented in the (0, 0, 1) direction. Cr(1) is bonded to six equivalent Br(1) atoms to form edge-sharing CrBr6 octahedra. All Cr(1)-Br(1) bond lengths are 2.51 Å. Br(1) is bonded in an L-shaped geometry to two equivalent Cr(1) atoms."
"Full Formula (Ti1 Br2)
Reduced Formula: TiBr2
abc   :   3.720031   3.720031  27.988648
angles:  90.000000  90.000000 120.000007
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Ti    0.686329  0.234478  0.142712  [0.0, 0.0, 0.0]
  1  Br    0.352996  0.567811  0.199683  [0.0, 0.0, 0.0]
  2  Br    0.019662  0.901145  0.085742  [0.0, 0.0, 0.0]",75.92923333333346,"TiBr2 is trigonal omega-like structured and crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one TiBr2 sheet oriented in the (0, 0, 1) direction. Ti(1) is bonded to six equivalent Br(1) atoms to form edge-sharing TiBr6 octahedra. All Ti(1)-Br(1) bond lengths are 2.67 Å. Br(1) is bonded in a distorted T-shaped geometry to three equivalent Ti(1) atoms."
"Full Formula (Ti2 I2 N2)
Reduced Formula: TiIN
abc   :   3.534170   3.962746  29.600037
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Ti    0.355433  0.707073  0.185778  [0.0, 0.0, 0.0]
  1  Ti    0.855433  0.207073  0.138548  [0.0, 0.0, 0.0]
  2  I     0.855433  0.707073  0.260133  [0.0, 0.0, 0.0]
  3  I     0.355433  0.207073  0.064192  [0.0, 0.0, 0.0]
  4  N     0.355433  0.207073  0.173021  [0.0, 0.0, 0.0]
  5  N     0.855433  0.707073  0.151304  [0.0, 0.0, 0.0]",44.69833333333284,"TiNI crystallizes in the orthorhombic Pmmn space group. The structure is two-dimensional and consists of one TiNI sheet oriented in the (0, 0, 1) direction. Ti(1) is bonded in a 6-coordinate geometry to four equivalent N(1) and two equivalent I(1) atoms. There are two shorter (2.02 Å) and two longer (2.04 Å) Ti(1)-N(1) bond lengths. Both Ti(1)-I(1) bond lengths are 2.82 Å. N(1) is bonded in a see-saw-like geometry to four equivalent Ti(1) atoms. I(1) is bonded in a distorted L-shaped geometry to two equivalent Ti(1) atoms."
"Full Formula (Tb2 Br2)
Reduced Formula: TbBr
abc   :   3.798227   3.798226  26.331214
angles:  90.000000  90.000000 120.000006
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Tb    0         0         0.15198   [0.0, 0.0, 0.0]
  1  Tb    0.666667  0.333333  0.257308  [0.0, 0.0, 0.0]
  2  Br    0.333333  0.666667  0.078771  [0.0, 0.0, 0.0]
  3  Br    0.333333  0.666667  0.330518  [0.0, 0.0, 0.0]",58.42947500000007,"TbBr crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of two TbBr sheets oriented in the (0, 0, 1) direction. Tb(1) is bonded in a 3-coordinate geometry to three equivalent Br(1) atoms. All Tb(1)-Br(1) bond lengths are 2.92 Å. Br(1) is bonded in a 3-coordinate geometry to three equivalent Tb(1) atoms."
